,UMAP_1,UMAP_2,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
1150,13.675336,7.2001715,1,0,0,1,1,1,1
1282,14.146203,6.6920714,0,0,0,1,1,1,1
1206,-4.4637437,4.423889,1,0,0,0,0,0,0
1172,12.897634,8.76481,1,0,0,1,1,1,1
258,-4.918409,5.6899443,0,0,0,0,0,0,0
393,11.523845,6.8532033,1,0,0,1,1,1,1
960,11.71284,8.664789,0,0,0,1,1,1,1
877,-2.964052,5.05177,1,0,0,0,0,0,0
947,12.194669,4.4119873,0,0,1,1,0,0,1
1944,12.956079,7.7581706,1,0,0,1,1,1,1
1950,-4.8581905,5.269918,0,0,0,0,0,0,0
2501,-5.02122,5.4588337,0,0,0,0,0,0,0
3087,12.679003,4.039662,0,0,1,1,0,0,0
1387,-5.4449086,4.600935,0,0,0,0,0,0,0
820,13.3341255,4.7169585,1,0,1,1,0,0,0
1115,12.185914,5.848728,1,0,0,1,0,0,1
1998,-5.303079,5.276675,0,0,0,0,0,0,0
1691,13.062089,7.945286,1,0,0,1,1,1,1
1458,13.448975,7.352027,0,0,0,1,1,1,1
2714,13.542218,4.100073,0,0,1,1,0,0,0
1971,11.668797,4.177387,0,0,1,1,0,0,0
920,-5.1127815,4.2198796,1,0,0,0,0,0,0
1176,-3.681133,3.9413795,0,0,0,0,0,0,0
1903,14.277237,4.171337,0,0,1,1,0,0,0
1874,13.149528,8.379284,0,0,0,1,1,1,1
311,11.267403,6.7186923,1,0,0,1,1,1,1
1956,11.839778,9.055632,0,0,0,1,1,1,1
1530,-3.5332584,4.0800743,0,0,0,0,0,0,0
430,11.385157,3.9943063,0,0,1,1,0,0,0
1313,15.095291,7.10557,0,0,0,1,1,1,1
281,14.126616,2.407262,0,0,1,1,1,0,1
2072,11.547713,8.14827,1,0,0,1,1,1,1
586,13.50726,4.6834126,1,0,1,1,0,0,0
647,12.576564,5.960327,1,0,0,1,0,0,1
1876,12.005723,7.8059483,1,0,0,1,1,1,1
1134,12.360941,6.064115,0,0,0,1,0,0,1
2027,14.085436,2.5093448,1,0,1,1,1,0,1
1622,14.253646,4.3467503,0,0,1,1,0,0,0
1132,11.647384,8.792203,0,0,0,1,1,1,1
2800,14.232708,1.1874945,1,0,1,1,0,0,0
1447,12.366043,6.0513215,0,0,0,1,0,0,1
1604,-4.683608,4.714729,1,0,0,0,0,0,0
642,-5.1592565,4.1211143,0,0,0,0,0,0,0
2712,-4.135636,5.288749,0,0,0,0,0,0,0
220,11.210204,6.865461,0,0,0,1,1,1,1
164,14.040384,1.4496642,0,0,1,1,1,1,1
1256,14.807645,7.042418,0,0,0,1,1,1,1
2059,11.284283,5.7351594,0,0,0,1,0,0,1
1111,13.003379,7.54889,0,0,0,1,1,1,1
1073,12.554497,4.2711573,0,0,1,1,0,0,0
1870,13.536835,7.5048327,0,0,0,1,1,1,1
593,11.798665,7.8000245,1,0,0,1,1,1,1
1345,-4.9061794,4.595959,0,0,0,0,0,0,0
808,-4.473457,4.2995377,1,0,0,0,0,0,0
2044,-5.112161,5.3834777,0,0,0,0,0,0,0
1411,-4.8916078,4.1845064,1,0,0,0,0,0,0
1510,13.331036,6.5424385,0,0,0,1,1,1,1
1655,-3.8585627,4.9354277,1,0,0,0,0,0,0
160,13.961845,1.8572915,0,0,1,1,1,1,1
1275,11.959619,7.489929,0,0,0,1,1,1,1
883,13.476656,4.885294,1,0,1,1,0,0,0
2479,-4.078378,5.4431715,0,0,0,0,0,0,0
1146,13.366177,7.483564,1,0,0,1,1,1,1
1096,13.430294,5.1350064,1,0,1,1,0,0,1
874,13.368146,6.0839195,0,0,0,1,0,0,1
663,-2.8898165,4.3052597,0,0,0,0,0,0,0
1056,13.172278,7.843321,1,0,0,1,1,1,1
2068,11.942548,5.547964,0,0,0,1,0,0,1
2753,11.312942,6.832439,0,0,0,1,1,1,1
1793,14.000212,5.305401,0,0,1,1,0,0,1
878,11.194509,4.565373,0,0,0,1,0,0,1
984,12.331269,6.145456,0,0,0,1,0,0,1
968,-5.054127,4.141257,1,0,0,0,0,0,0
1039,-5.2337236,4.526716,0,0,0,0,0,0,0
1242,15.100855,6.950762,0,0,1,1,1,1,1
2345,13.875398,1.84307,0,0,1,1,1,1,1
1667,12.298265,8.703421,1,0,0,1,1,1,1
682,13.104735,8.013335,0,0,0,1,1,1,1
1069,11.494844,4.4017553,0,0,0,1,0,0,1
1314,11.844463,8.568663,1,0,0,1,1,1,1
192,11.110705,3.9600937,0,0,0,1,0,0,0
1239,12.036086,4.241169,0,0,1,1,0,0,0
270,11.175778,5.732672,0,0,0,1,0,0,1
1182,15.008491,7.030969,1,0,0,1,1,1,1
658,14.335904,6.7062783,1,0,0,1,1,1,1
1658,-3.0939784,4.8111424,1,0,0,0,0,0,0
1005,12.817417,8.654962,1,0,0,1,1,1,1
106,14.106974,1.8998009,1,0,1,1,1,1,1
1089,-3.3907144,4.1780777,0,0,0,0,0,0,0
1663,12.955498,4.4381933,0,0,1,1,0,1,0
1406,-5.3177924,4.782986,0,0,0,0,0,0,0
706,-3.727231,4.178733,0,0,0,0,0,0,0
2940,11.61264,6.850956,1,0,0,1,1,1,1
1910,-4.0672565,4.657203,0,0,0,0,0,0,0
1037,11.729119,8.361754,0,0,0,1,1,1,1
3086,13.22817,4.2537823,1,0,1,1,0,0,0
2703,-5.322935,5.1903806,1,0,0,0,0,0,0
349,11.356574,6.293548,0,0,0,1,0,0,1
3309,12.050289,5.378081,1,0,0,1,0,0,1
1269,-2.583402,4.6097293,0,0,0,0,0,0,0
915,-5.0613675,4.3522596,0,0,0,0,0,0,0
1165,-5.0139823,4.542205,1,0,0,0,0,0,0
304,11.509509,8.793883,0,0,0,1,1,1,1
2769,-4.441055,5.3887153,1,0,0,0,0,0,0
1352,14.019515,7.032065,1,0,0,1,1,1,1
1154,-2.8779907,5.0483465,1,0,0,0,0,0,0
1565,14.938299,6.8718815,0,0,0,1,1,1,1
2017,11.708516,6.716529,0,0,0,1,1,1,1
111,14.19921,2.242814,0,0,1,1,1,0,0
611,11.934893,8.433384,1,0,0,1,1,1,1
1753,12.548571,8.035185,1,0,0,1,1,1,1
1112,14.904309,7.2320323,0,0,0,1,1,1,1
2247,14.221026,1.2136892,0,0,1,1,0,0,0
1881,11.496702,8.790929,0,0,0,1,1,1,1
1552,11.226969,4.583278,1,0,0,1,0,0,1
1347,-4.741976,4.6524014,0,0,0,0,0,0,0
1656,-3.5249863,4.0501056,0,0,0,0,0,0,0
1168,14.031233,4.979807,0,0,1,1,0,0,0
3077,13.797757,4.4538507,0,0,1,1,0,0,0
668,14.31374,4.2291355,0,0,1,1,0,0,0
1508,12.787221,8.7492895,0,0,0,1,1,1,1
1419,14.231139,6.8051386,1,0,0,1,1,1,1
1860,-3.1313527,4.7736807,1,0,0,0,0,0,0
2410,11.065281,4.014825,1,0,0,1,0,0,0
641,13.646551,4.891614,1,0,1,1,0,0,0
1229,11.842235,8.497738,0,0,0,1,1,1,1
1047,12.732217,4.0978065,0,0,1,1,0,0,0
476,11.213156,7.147515,1,0,0,1,1,1,1
2064,12.737009,4.1469684,0,0,1,1,0,0,0
2218,14.1817255,1.2744489,0,0,1,1,1,1,0
1188,12.734442,7.7018743,0,0,0,1,1,1,1
1695,-2.694905,4.4642363,0,0,0,0,0,0,0
637,13.217852,7.450651,0,0,0,1,1,1,1
34,14.085269,1.3799561,0,0,1,1,1,1,1
1249,11.956423,5.3900013,0,0,0,1,0,0,1
891,11.510285,8.373865,1,0,0,1,1,1,1
1772,13.903317,7.2967114,1,0,0,1,1,1,1
2186,14.100648,2.045255,1,0,1,1,1,1,1
295,13.526678,4.276079,0,0,1,1,0,0,0
581,12.797854,7.629492,0,0,0,1,1,1,1
301,-3.6352546,5.6507373,1,0,0,0,0,0,0
2408,14.163278,1.3209333,1,0,1,1,1,1,1
1216,-3.5207727,4.0772223,0,0,0,0,0,0,0
169,14.109073,2.1001372,1,0,1,1,1,1,1
215,-4.307042,5.854331,0,0,0,0,0,0,0
2031,11.324552,6.094961,0,0,0,1,0,0,1
1990,11.910951,6.953151,0,0,0,1,1,1,1
1021,14.805381,6.9300904,0,0,0,1,1,1,1
885,-5.1819406,4.4436846,0,0,0,0,0,0,0
371,13.45164,4.217408,0,0,1,1,0,0,0
1960,11.498773,6.153341,0,0,0,1,0,0,1
3279,-5.123628,4.720359,0,0,0,0,0,0,0
3013,11.398734,6.108063,0,0,0,1,0,0,1
892,12.306534,4.309197,1,0,1,1,0,0,0
1357,13.036673,5.030002,0,0,1,1,0,0,0
1389,12.642883,6.114862,0,0,0,1,0,0,1
737,12.260175,8.007665,0,0,0,1,1,1,1
172,-4.795806,5.709336,1,0,0,0,0,0,0
1607,11.278907,4.546086,1,0,0,1,0,0,1
1015,13.263124,5.3545556,0,0,1,1,0,1,1
334,11.64946,4.0203094,0,0,1,1,0,0,0
2052,11.423208,6.694717,0,0,0,1,1,1,1
1075,12.0518675,5.0621495,0,0,0,1,0,0,1
412,11.237443,5.9412546,0,0,0,1,0,0,1
553,-2.6094484,4.701562,1,0,0,0,0,0,0
755,-3.99194,5.001051,0,0,0,0,0,0,0
3277,11.732214,8.993145,1,0,0,1,1,1,1
3255,-2.7456384,4.7419796,1,0,0,0,0,0,0
556,12.125523,6.0670857,0,0,0,1,0,0,1
1022,12.947776,7.9010415,0,0,0,1,1,1,1
861,11.607353,8.122289,0,0,0,1,1,1,1
1914,13.975518,7.2781754,1,0,0,1,1,1,1
274,14.013861,2.5318274,0,0,1,1,1,0,1
2003,12.121149,6.9584394,0,0,0,1,1,1,1
1190,12.094945,7.5223002,0,0,0,1,1,1,1
1610,13.87755,4.393641,1,0,1,1,0,1,0
2067,13.420022,7.3661966,0,0,0,1,1,1,1
2848,11.457464,8.6531725,1,0,0,1,1,1,1
2095,-2.997878,4.3356676,0,0,0,0,0,0,0
130,14.113051,1.401745,1,0,1,1,1,1,1
847,12.678283,8.155048,0,0,0,1,1,1,1
573,-2.8168314,4.8634534,1,0,0,0,0,0,0
2148,10.966923,4.053549,0,0,0,1,0,0,0
1985,-4.5643215,5.3302703,0,0,0,0,0,0,0
