,UMAP_1,UMAP_2,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
2753,6.9453983,5.8030233,0,0,0,0,0,1,1
1793,13.513752,7.0221343,0,0,0,1,1,1,1
878,13.764464,9.288814,0,0,0,1,1,1,1
984,13.331911,9.266824,0,0,0,1,1,1,1
968,13.426009,5.6483088,1,0,0,1,1,1,1
1039,14.304024,7.3467283,0,0,0,1,1,1,1
1242,16.05327,5.7591496,0,0,0,1,1,1,1
2345,8.181043,6.813097,0,0,0,1,1,1,1
1667,15.1112175,5.8947926,1,0,0,1,1,1,1
682,14.399479,5.6074953,0,0,0,1,1,1,1
1069,12.1346,6.88627,0,0,0,1,1,1,1
1314,16.281372,6.8148503,1,0,0,1,1,1,1
192,11.579162,5.6642447,0,0,0,1,1,0,0
1239,13.116494,8.972928,0,0,0,1,1,1,1
270,7.723075,6.7368455,0,0,0,0,0,1,1
1182,15.305004,6.1163187,1,0,0,1,1,1,1
658,15.187121,7.01501,1,0,0,1,1,1,1
1658,12.747483,7.709519,1,0,0,1,1,1,1
1005,14.979445,5.3173847,1,0,0,1,1,1,0
106,8.406169,6.895592,1,0,0,1,1,1,1
1089,13.478771,5.6601005,0,0,0,1,1,1,1
1663,12.819979,7.8497915,0,0,0,1,1,1,1
1406,14.675778,7.3784547,0,0,0,1,1,1,1
706,13.548693,7.9169483,0,0,0,1,1,1,1
2940,6.844348,5.3573136,1,0,0,0,0,1,1
1910,13.9728985,6.52427,0,0,0,1,1,1,1
1037,16.05095,6.043537,0,0,0,1,1,1,1
3086,12.499637,8.199631,1,0,0,1,1,1,0
2703,11.646457,5.9771433,1,0,0,1,1,0,0
349,7.230207,6.78238,0,0,0,0,0,1,1
3309,13.8387375,8.850065,1,0,0,1,1,1,1
1269,6.691528,6.0108867,0,0,0,0,0,1,1
915,13.430387,5.715416,0,0,0,1,1,1,1
1165,13.486925,8.368358,1,0,0,1,1,1,1
304,7.203258,6.4179163,0,0,0,0,0,1,1
2769,6.7868876,6.54344,1,0,0,0,0,1,1
1352,13.992192,5.4306073,1,0,0,1,1,1,0
1154,13.310707,9.314252,1,0,0,1,1,1,1
1565,15.891333,6.6026087,0,0,0,1,1,1,1
2017,15.605186,6.937823,0,0,0,1,1,1,1
111,12.432663,8.170312,0,0,0,1,1,1,1
611,15.8078785,5.692717,1,0,0,1,1,1,1
1753,15.513809,6.2490067,1,0,0,1,1,1,1
1112,16.201092,6.3469105,0,0,0,1,1,1,1
2247,11.800356,6.1273255,0,0,0,1,1,1,1
1881,14.9492035,5.9200454,0,0,0,1,1,1,1
1552,13.262424,6.64695,1,0,0,1,1,1,1
1347,14.3079605,8.480264,0,0,0,1,1,1,1
1656,14.01791,8.170245,0,0,0,1,1,1,1
1168,12.750472,6.1168437,0,0,0,1,1,1,1
3077,12.468707,8.140375,0,0,0,1,1,1,0
668,7.8328443,7.148895,0,0,0,1,0,1,1
1508,16.025394,6.689011,0,0,0,1,1,1,1
1419,16.025331,7.101642,1,0,0,1,1,1,1
1860,7.75815,6.8711886,1,0,0,0,0,1,1
2410,10.989347,5.8726225,1,0,0,1,1,0,0
641,13.577811,7.759929,1,0,0,1,1,1,1
1229,16.321003,6.569215,0,0,0,1,1,1,1
1047,12.478,7.3927827,0,0,0,1,1,1,0
476,14.983344,4.969855,1,0,0,1,1,1,1
2064,7.304397,7.255066,0,0,0,0,0,1,1
2218,15.947264,5.686799,0,0,0,1,1,1,1
1188,6.8120556,5.5919228,0,0,0,0,0,1,1
1695,12.721428,8.838413,0,0,0,1,1,1,1
637,14.596865,4.977162,0,0,0,1,1,1,1
34,15.973145,6.8744435,0,0,0,1,1,1,1
1249,12.74919,6.213754,0,0,0,1,1,1,1
891,15.793302,6.2654023,1,0,0,1,1,1,1
1772,16.093107,7.2348194,1,0,0,1,1,1,1
2186,14.1772585,9.09164,1,0,0,1,1,1,1
295,7.650667,6.8901544,0,0,0,0,0,1,1
581,14.961591,7.0675936,0,0,0,1,1,1,1
301,7.391616,6.1681533,1,0,0,0,0,1,1
2408,15.345567,7.790251,1,0,0,1,1,1,1
1216,13.737372,6.1010175,0,0,0,1,1,1,1
169,11.170962,5.8213463,1,0,0,1,1,0,0
215,14.2210865,7.157792,0,0,0,1,1,1,1
2031,7.01533,6.3229218,0,0,0,0,0,1,1
1990,7.28901,5.7696404,0,0,0,0,0,1,1
1021,15.872208,7.1394496,0,0,0,1,1,1,1
885,14.446494,7.900446,0,0,0,1,1,1,1
371,7.4856353,6.213039,0,0,0,0,0,1,1
1960,7.7135563,6.2128234,0,0,0,0,0,1,1
3279,13.196022,8.663983,0,0,0,1,1,1,1
3013,7.177992,6.3307548,0,0,0,0,0,1,1
892,12.345125,7.7812486,1,0,0,1,1,1,1
1357,13.385772,7.563507,0,0,0,1,1,1,1
1389,14.246521,5.2406535,0,0,0,1,1,1,0
737,7.052256,5.896935,0,0,0,0,0,1,1
172,12.964468,8.517379,1,0,0,1,1,1,1
1607,12.977474,7.1003575,1,0,0,1,1,1,1
1015,13.497488,8.7590475,0,0,0,1,1,1,1
334,7.7614717,6.4707146,0,0,0,0,0,1,1
2052,6.722018,5.4577937,0,0,0,0,0,1,1
1075,12.49863,6.661037,0,0,0,1,1,1,0
412,7.336597,6.7685857,0,0,0,0,0,1,1
553,13.818483,6.338595,1,0,0,1,1,1,1
755,14.026228,6.7019033,0,0,0,1,1,1,1
3277,7.2595863,5.2408776,1,0,0,0,0,1,1
3255,13.994695,6.0313854,1,0,0,1,1,1,1
556,13.714734,6.7837005,0,0,0,1,1,1,1
1022,15.618435,7.122582,0,0,0,1,1,1,1
861,14.567322,4.901582,0,0,0,1,1,1,1
1914,15.784856,7.5738416,1,0,0,1,1,1,1
274,12.612224,6.0555205,0,0,0,1,1,1,0
2003,6.751388,5.4126124,0,0,0,0,0,1,1
1190,14.318006,5.352495,0,0,0,1,1,1,0
1610,12.726181,8.421081,1,0,0,1,1,1,1
2067,14.906899,6.7084394,0,0,0,1,1,1,1
2848,14.372772,5.5726895,1,0,0,1,1,1,0
2095,13.734641,8.453635,0,0,0,1,1,1,1
130,15.958422,7.6443844,1,0,0,1,1,1,1
847,7.7524767,5.6958685,0,0,0,0,0,1,1
573,13.806791,7.049836,1,0,0,1,1,1,1
2148,11.434897,5.6622,0,0,0,1,1,0,0
1985,6.8807945,6.685208,0,0,0,0,0,1,1
