,CL7R,CL2R,CT2BIN,CL5R,CL1R,DEMOC,MOD,CON,WWWWHITE,FEMALE,COLGRD,SOMCOL,W12WHITE,CL9R,REPUB,INDEP,AGE65PLM,COMHS,CL8R,BABS,CD4A_A,AGE4049M,CD4A_B,PTYID3,W2TOTCL,W12EDUC3,WWWBLACK,AGE5059M,LIB,VPROUD,STRATA,IDEO3,AGE3039,DOG4R,W1TRUAM2,CT1A,WWWHOMLN,COMPLET2,ADVDEG,CD7_A,CENSDIV,INCA,W2CIVLIB,PROUD,EDUCAT4,GT2,CL7,CL2,CL10R,CL5,AGE6064M,CL4A,INCOME,FIP2,WWWAGEC1,AGE1829,CL6B,P17_A,WWWEDU3,W1STATE,WWWEDU5,CL9,MEANFR,FIP1,W12HISP,WWWHISP,CL1,SEC4,B1,CL8,CD8,RAC3,W12RACE4,LOPROU,CD6,WWWAGE,V1_B,MNDOG,W2SECURE,WWWRACE4,CLPROP,WWWRACE3,POLINT,NEWRACE,B2,LTHS,IWER3,FIPCOM,DOG2R,DOG5R,DOG6R,DOG3R,DOG1R,WWWBRNUS,RI2_A,CL10,DG2,DG3,DG1,CD5A,W3IWER4_A
534,0.5109261052049328,1.0,0.5109261052049328,1.0,0.5109261052049328,0.5109261052049328,-0.5109261052049328,0.5109261052049328,1,-1.0,1.0,-1.0,1.0,1.0,-0.5109261052049328,-1.0,-1.0,-1.0,0.5109261052049328,-0.5109261052049328,-1.0,1.0,1.0,0.5109261052049328,1.0000000000000002,1.0,-1,-1.0,-1.0,1.0,0.24453694739753384,-0.7554630526024664,-1.0,-0.5109261052049328,-0.8043704420819731,-0.17030870173497736,-1.0,-1.0,0.5109261052049328,0.3831945789036997,-0.29032258064516125,-1.0,0.6403367655290664,-1.0,1.0,0.0,-0.7205292029742472,0.1428571428571428,1.0,0.1428571428571428,-1.0,-1.0,0.75,-0.9999999999999999,0.0,-1.0,0.5,-0.5665972894518498,1.0,0.03703703703703698,0.8777315263012331,0.28259254137001943,-0.3985431859726756,-1.0,-1.0,-1,-0.24453694739753362,-0.33333333333333326,-1.0,-0.13661365416860982,-0.24453694739753362,-1.0,-0.9999999999999999,-1.0,0.05676956724499238,-0.3085021733763258,-0.8111342368493835,-0.6499306227851998,-0.45851858371088455,-0.9999999999999999,0.7894265175188178,-1,0.8369753684016441,-1.0,-0.9999999999999999,-1.0,-0.24453694739753362,0.9999999999999999,-1.0,-0.8165972894518498,-0.6277315263012332,-0.8111342368493835,-0.9388657631506165,1.0,-1.0,0.1428571428571428,-0.25,-0.43886576315061654,-0.31113423684938346,0.1428571428571428,1
580,1.0,-0.012460571462540093,1.0,1.0,-0.012460571462540093,-1.0,0.012460571462540093,-0.012460571462540093,1,-0.012460571462540093,-0.012460571462540093,0.012460571462540093,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.012460571462540093,1.0,0.0,0.9079581298670418,0.49376971426872984,-1,0.012460571462540093,-1.0,1.0,1.0,-0.49376971426872984,-1.0,-1.0,-1.0,-0.6708201904875133,-1.0,0.012460571462540315,-0.012460571462540093,0.0,-0.31494352071650766,0.012460571462540093,0.4522798960977201,-1.0,0.6625131428458197,-0.50623028573127,-0.9999999999999999,-0.4356917551214514,1.0,0.1428571428571428,-1.0,0.2531151428656351,0.8765575714328175,-0.9999999999999999,0.16874342857709013,-1.0,0.5,-0.3703272857015475,0.49376971426872984,0.31504556613819523,0.49376971426872984,0.1428571428571428,-0.39584647617915314,-1.0,-1.0,-1,-0.49376971426872995,-0.6708201904875133,0.0,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-1.0,-0.44029092062359776,-0.1608484873924605,-0.75,-0.4588525238109309,-0.36250358441249625,-0.9999999999999999,0.5812565714229523,-1,0.6708201904875133,-1.0,0.1428571428571428,-1.0,0.0,0.9999999999999999,-0.8734424285671825,-1.0,-0.25,-0.75,-0.5031151428656351,1.0,-1.0,0.1428571428571428,-0.37655757143281754,-0.5,-0.6234424285671825,0.1428571428571428,1
90,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0000000000000002,1.0,-1,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-1.0,0.0,0.9999999999999998,-1.0,0.4545454545454546,-1.0,1.0,0.0,-0.9999999999999999,-0.9999999999999999,1.0,0.1428571428571428,-1.0,0.5,0.25,-0.9999999999999999,0.33333333333333326,-1.0,-1.0,0.0,1.0,0.9259259259259258,0.5,0.1428571428571428,-0.5999999999999999,-1.0,-1.0,-1,-1.0,0.3333333333333335,-1.0,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-1.0,-0.11111111111111116,0.11764705882352922,-1.0,-0.91666666666665,-0.2727272727272727,-0.9999999999999999,0.5,-1,1.0,-1.0,-0.9999999999999999,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-0.75,-1.0,-1.0,1.0,-1.0,0.1428571428571428,-0.25,-0.25,-0.25,0.1428571428571428,1
552,0.962705421254114,-1.0,0.962705421254114,0.962705421254114,-1.0,-0.962705421254114,1.0,-1.0,1,-0.962705421254114,0.962705421254114,-1.0,1.0,0.962705421254114,0.962705421254114,-1.0,-1.0,-0.962705421254114,0.962705421254114,-1.0,-1.0,0.962705421254114,1.0,-0.962705421254114,1.0000000000000002,0.962705421254114,-1,-1.0,-1.0,1.0,1.0,0.0,-1.0,-0.5093236446864715,-0.962705421254114,-0.3209018070847045,-1.0,-1.0,0.962705421254114,-0.7220290659405855,-0.935483870967742,-1.0,0.4409837895469506,-1.0,0.9751369475027425,0.0,-0.9786888121452079,-0.9999999999999999,1.0,0.12154595500235099,-0.962705421254114,-0.9720290659405855,-0.25,-0.9999999999999999,0.012431526248628755,-1.0,0.5,0.0,0.981352710627057,0.5185185185185184,0.9720290659405855,0.12154595500235099,-0.3383059438327847,-1.0,-1.0,-1,-1.0,0.30847028083607597,-1.0,0.12154595500235099,-0.9953381776567642,-1.0,-0.9999999999999999,-1.0,0.32504564916758083,-0.25428533829159083,0.7220290659405855,-0.4135587851044933,-0.2591656077287686,-0.9999999999999999,0.4777268488045392,-1,0.3333333333333335,-1.0,-0.9999999999999999,-1.0,0.0,0.9999999999999999,-0.9860145329702927,-0.26398546702970727,-0.7546618223432358,-0.7406763553135285,-0.7406763553135285,1.0,-1.0,0.1428571428571428,-0.2593236446864715,-0.5046618223432358,-0.5046618223432358,0.1428571428571428,1
77,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0.6363636363636365,1.0,-1,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-0.19999999999999996,1.0,1.0,-1.0,-1.0,-0.75,0.41935483870967727,-1.0,-0.09090909090909083,-1.0,1.0,0.0,-0.9999999999999999,-0.9999999999999999,1.0,0.1428571428571428,-1.0,-1.0,0.75,-0.9999999999999999,0.0,-1.0,0.5,0.0,1.0,0.7407407407407407,0.5,0.1428571428571428,-0.33333333333333326,-1.0,-1.0,-1,-1.0,-0.33333333333333326,-1.0,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-1.0,-0.11111111111111116,-0.20588235294117663,-1.0,-0.58333333333335,-0.09090909090909083,-0.9999999999999999,0.41666666666675,-1,0.3333333333333335,-1.0,-0.9999999999999999,-1.0,0.0,0.9999999999999999,-1.0,-0.75,-0.25,-0.75,-1.0,1.0,-1.0,0.1428571428571428,-0.25,-0.5,-0.25,0.1428571428571428,1
84,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0000000000000002,1.0,-1,-1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,0.6000000000000001,0.3333333333333335,-1.0,-1.0,-1.0,-0.75,0.29032258064516125,-1.0,0.6363636363636365,-1.0,1.0,0.0,-0.9999999999999999,-0.9999999999999999,1.0,0.1428571428571428,-1.0,-1.0,0.0,-0.9999999999999999,0.0,-1.0,-1.0,0.0,1.0,0.8518518518518519,0.5,-0.9999999999999999,0.8666666666666667,0.5,-1.0,-1,0.0,-0.9999999999999999,-1.0,-0.9999999999999999,0.25,-1.0,-0.9999999999999999,-1.0,-0.11111111111111116,-0.1470588235294119,-1.0,-0.08333333333334991,-0.4545454545454545,-0.9999999999999999,0.13888888888899986,-1,0.3333333333333335,-1.0,-0.9999999999999999,-1.0,0.0,0.7142857142857141,-0.25,-0.75,-1.0,0.0,-0.25,1.0,-1.0,0.1428571428571428,-0.75,-1.0,-0.75,0.1428571428571428,1
324,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1.0000000000000002,-1.0,-1,-1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.3333333333333335,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.4545454545454546,-1.0,-0.33333333333333326,-1.0,-0.9999999999999999,0.1428571428571428,1.0,-0.9999999999999999,-1.0,0.0,-0.25,-0.9999999999999999,0.0,-1.0,0.5,0.0,0.0,-0.11111111111111116,-0.5,-0.9999999999999999,-0.19999999999999973,-1.0,-1.0,-1,0.0,-0.33333333333333326,-1.0,0.1428571428571428,-0.75,-1.0,-0.9999999999999999,-1.0,-0.11111111111111116,-0.3529411764705883,-0.75,0.08333333333334991,-0.2727272727272727,-0.9999999999999999,0.5,-1,0.3333333333333335,-1.0,-0.9999999999999999,-1.0,0.0,0.9999999999999999,0.0,-0.75,-0.75,-0.25,0.0,1.0,-1.0,0.1428571428571428,-1.0,-0.75,-1.0,0.1428571428571428,1
539,-1.0,0.9602397323204088,-1.0,-0.9602397323204088,-1.0,-0.9602397323204088,-1.0,1.0,1,0.9602397323204088,-1.0,-1.0,1.0,1.0,0.9602397323204088,-1.0,-1.0,1.0,0.9602397323204088,-1.0,-1.0,-1.0,1.0,-0.9602397323204088,0.9963854302109465,-1.0,-1,0.9602397323204088,-1.0,1.0,1.0,-1.0,-0.9602397323204088,-1.0,-0.18409589292816353,1.0,-1.0,-1.0,-1.0,-0.7201797992403066,0.35483870967741926,-1.0,0.09452366069814477,-1.0,-0.33333333333333326,0.0,0.1428571428571428,0.12013698989737653,1.0,-0.9772798470402335,-1.0,0.4900599330801021,0.014910100379846636,-0.9999999999999999,0.32007991077346953,-1.0,-0.9701797992403066,-0.75,0.0,-0.2592592592592593,-0.5,0.1428571428571428,0.1761438393922452,-1.0,-1.0,-1,-1.0,-0.3200799107734693,-1.0,0.12013698989737653,-1.0,-1.0,-0.9999999999999999,-1.0,-0.11111111111111116,-0.012278906195168027,-0.9602397323204088,-0.24834332218001665,0.08367995133098338,-0.9999999999999999,0.1333666294890523,-1,0.3333333333333335,-1.0,-0.9999999999999999,-1.0,0.0,0.9999999999999999,-0.9801198661602044,-1.0,-0.2599400669198978,-0.2599400669198978,-0.24502996654005105,1.0,-1.0,0.1428571428571428,-0.26491010037984664,-0.745029966540051,-0.754970033459949,0.1428571428571428,1
156,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.8181818181818183,1.0,-1,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.20000000000000018,-0.33333333333333326,-1.0,-1.0,-1.0,0.75,-0.29032258064516125,-1.0,0.4545454545454546,-1.0,1.0,-1.0,-0.9999999999999999,-0.9999999999999999,1.0,0.1428571428571428,-1.0,-1.0,0.75,-0.9999999999999999,-0.33333333333333326,-1.0,0.5,0.75,1.0,0.03703703703703698,0.5,-0.9999999999999999,0.06666666666666687,-1.0,-1.0,-1,0.0,-0.33333333333333326,-1.0,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-1.0,0.11111111111111116,-0.7058823529411766,-0.75,-0.4166666666666501,-0.4545454545454545,-0.9999999999999999,0.41666666666675,-1,0.3333333333333335,-1.0,-0.9999999999999999,-1.0,0.0,0.9999999999999999,-0.75,-0.75,-0.25,-0.75,-0.75,1.0,-1.0,0.1428571428571428,-0.5,-0.5,-0.5,0.1428571428571428,1
299,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0000000000000002,0.0,-1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-0.3548387096774195,-1.0,0.2727272727272727,-1.0,0.3333333333333335,0.0,-0.9999999999999999,-0.9999999999999999,1.0,0.1428571428571428,-1.0,0.0,0.0,-0.9999999999999999,-1.0,1.0,0.5,-0.75,0.0,-0.07407407407407407,0.0,-0.9999999999999999,-0.8666666666666666,-1.0,-1.0,-1,-1.0,-0.9999999999999999,-1.0,0.1428571428571428,0.25,-1.0,-0.9999999999999999,-1.0,0.33333333333333326,-0.9705882352941178,-0.75,0.3333333333333499,-0.09090909090909083,-0.9999999999999999,0.25,-1,0.3333333333333335,-1.0,-0.9999999999999999,-1.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.1428571428571428,-1.0,-1.0,-0.25,0.1428571428571428,1
127,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0000000000000002,0.0,-1,-1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-0.19999999999999996,-0.33333333333333326,-1.0,1.0,-1.0,0.75,-0.29032258064516125,0.0,0.2727272727272727,-1.0,0.3333333333333335,0.75,0.1428571428571428,-0.9999999999999999,1.0,0.1428571428571428,1.0,0.0,-0.5,0.7142857142857144,0.6666666666666667,-1.0,0.5,0.0,0.0,0.11111111111111116,0.0,0.1428571428571428,-0.46666666666666656,0.5,-1.0,-1,0.0,-0.33333333333333326,-1.0,0.1428571428571428,-0.75,-1.0,-0.9999999999999999,-1.0,1.0,0.23529411764705865,-1.0,-0.08333333333334991,-0.09090909090909083,-0.9999999999999999,0.41666666666675,-1,-0.33333333333333326,-1.0,-0.9999999999999999,-1.0,-1.0,0.4285714285714285,-0.75,-1.0,-0.25,0.0,-0.25,1.0,-1.0,0.1428571428571428,-0.5,-1.0,-0.75,0.1428571428571428,1
323,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0000000000000002,1.0,-1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.33333333333333326,-1.0,-1.0,-1.0,-0.75,0.41935483870967727,-1.0,-0.09090909090909083,-1.0,1.0,-1.0,0.1428571428571428,-0.9999999999999999,1.0,-0.9999999999999999,1.0,0.0,0.0,-0.9999999999999999,0.6666666666666667,-1.0,-1.0,-0.75,1.0,-0.2222222222222222,0.5,0.1428571428571428,0.4666666666666668,0.0,-1.0,-1,0.0,-0.9999999999999999,-1.0,0.1428571428571428,-0.25,-1.0,-0.9999999999999999,-1.0,0.5555555555555554,0.2058823529411764,-1.0,0.7999999999999998,0.2727272727272727,-0.9999999999999999,-0.25,-1,1.0,-1.0,-0.9999999999999999,-1.0,0.0,0.4285714285714285,0.0,1.0,-0.25,-0.25,0.0,1.0,-1.0,0.1428571428571428,-1.0,-0.75,-1.0,0.1428571428571428,1
617,0.23355671400331524,-1.0,1.0,0.23355671400331524,-1.0,0.23355671400331524,-0.23355671400331524,-1.0,-1,-1.0,0.23355671400331524,-0.23355671400331524,0.23355671400331524,-0.23355671400331524,-1.0,-0.23355671400331524,0.23355671400331524,-1.0,-0.23355671400331524,-1.0,-1.0,-0.23355671400331524,1.0,0.6167783570016576,1.0000000000000002,0.6167783570016576,-1,-1.0,0.23355671400331524,-0.23355671400331524,-1.0,0.6167783570016576,-1.0,-0.4251675355024864,-1.0,-0.7445189046677716,-1.0,-1.0,0.23355671400331524,0.4625837677512432,0.41935483870967727,-0.3832216429983424,0.02123242854575602,-1.0,0.7445189046677716,-1.0,-0.5620324080018944,-0.9999999999999999,1.0,-0.2951104491409626,-1.0,-0.4251675355024864,-0.2125837677512432,-0.9999999999999999,0.6167783570016576,-1.0,-0.4251675355024864,0.4625837677512432,0.6167783570016576,0.7407407407407407,0.6167783570016576,-0.5620324080018944,-0.08662199053267017,-0.6167783570016576,-0.23355671400331524,-1,0.0,-0.33333333333333326,-0.3832216429983424,-0.5620324080018944,-0.520972946252072,-1.0,-0.4890378093355434,0.23355671400331524,-0.6593585395570289,0.1049742310010724,-0.8458054107495856,-0.489037809335537,0.16058575327242597,-0.9999999999999999,-0.0958054107495856,-1,0.7445189046677716,-1.0,-0.2951104491409626,-1.0,-0.6167783570016576,0.7810162040009471,-0.6167783570016576,-0.7125837677512432,-1.0,-0.7125837677512432,-0.7125837677512432,1.0,-1.0,0.1428571428571428,-0.5374162322487568,-0.4416108214991712,-0.4416108214991712,-0.2951104491409626,1
393,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0000000000000002,0.0,-1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.3333333333333335,1.0,-1.0,-1.0,0.75,0.41935483870967727,-1.0,0.09090909090909105,-1.0,0.3333333333333335,0.0,0.1428571428571428,-0.9999999999999999,1.0,0.1428571428571428,-1.0,0.5,0.0,-0.9999999999999999,0.9999999999999998,-1.0,0.5,-0.75,0.0,0.7407407407407407,0.0,-0.9999999999999999,-0.8666666666666666,0.0,1.0,1,0.0,-0.33333333333333326,-1.0,0.1428571428571428,0.25,-1.0,0.3333333333333335,-1.0,-0.7777777777777778,0.7352941176470589,-0.75,0.08333333333334991,0.09090909090909105,0.3333333333333335,0.13888888888899986,-1,1.0,-1.0,-0.9999999999999999,-1.0,0.0,0.4285714285714285,0.0,-1.0,-0.25,-0.25,-0.25,1.0,-1.0,0.1428571428571428,-1.0,-0.75,-0.75,-0.9999999999999999,1
80,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0000000000000002,1.0,-1,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.33333333333333326,-1.0,-1.0,1.0,0.75,0.29032258064516125,-1.0,0.8181818181818183,-1.0,1.0,0.0,-0.9999999999999999,0.1428571428571428,1.0,0.1428571428571428,-1.0,1.0,0.75,-0.9999999999999999,0.0,-1.0,0.5,0.75,1.0,0.8518518518518519,1.0,0.1428571428571428,-0.33333333333333326,-1.0,-1.0,-1,0.0,0.3333333333333335,0.0,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-1.0,0.33333333333333326,-0.23529411764705888,-0.75,-0.91666666666665,-0.6363636363636362,-0.9999999999999999,1.0,-1,0.3333333333333335,-1.0,0.1428571428571428,-1.0,-1.0,0.9999999999999999,-1.0,-1.0,-1.0,-0.75,-1.0,1.0,-1.0,0.1428571428571428,-0.25,-0.5,-0.25,0.1428571428571428,1
509,0.7705080540932496,0.7705080540932496,0.7705080540932496,0.7705080540932496,0.7705080540932496,1.0,-0.7705080540932496,-1.0,-1,0.7705080540932496,0.7705080540932496,-1.0,-1.0,1.0,-1.0,-1.0,-0.7705080540932496,-0.7705080540932496,1.0,0.7705080540932496,1.0,-1.0,-1.0,1.0,1.0000000000000002,0.7705080540932494,1,-1.0,0.7705080540932496,1.0,-0.8852540270466247,0.8852540270466247,-1.0,-0.7705080540932496,-1.0,-0.25683601803108314,0.7705080540932496,-1.0,-1.0,0.75,-0.3548387096774195,-0.8852540270466248,0.7347302014884545,-1.0,0.8470053693954998,-1.0,-0.8688617451961426,0.01171888805328547,1.0,0.01171888805328547,-1.0,0.5286864932383437,0.3278810405699373,-0.8688617451961426,-0.7705080540932496,0.7705080540932496,0.5,0.6639405202849686,0.8852540270466247,-0.40740740740740744,0.3852540270466247,0.1428571428571428,-0.062304832455949644,0.0,-1.0,-1,0.0,-0.4098306486355834,0.0,0.1428571428571428,-0.05737298647668765,0.0,-0.33333333333333326,-1.0,-0.8215062642947497,-0.7304832710911212,-0.75,-0.44262701352331235,-0.5529120196702726,-0.33333333333333326,0.8852540270466251,0,1.0,0.0,0.1428571428571428,-1.0,0.0,0.3630023011694997,-1.0,-0.8852540270466248,-0.2213135067616563,-1.0,-0.33605947971503136,1.0,-1.0,0.1428571428571428,-0.25,-0.25,-0.6926270135233124,-0.8688617451961426,1
543,-1.0,-1.0,0.720055897365776,0.720055897365776,0.720055897365776,1.0,1.0,-1.0,-1,0.720055897365776,-1.0,0.720055897365776,-0.720055897365776,0.720055897365776,-1.0,-1.0,0.720055897365776,-0.720055897365776,1.0,-1.0,0.7200558973657758,-1.0,-0.720055897365776,1.0,1.0000000000000002,-0.1399720513171121,-1,-1.0,-1.0,1.0,0.1399720513171121,0.0,-1.0,-0.930013974341444,1.0,-0.24001863245525845,-1.0,-1.0,-1.0,0.75,-0.935483870967742,-0.1399720513171121,0.17092941722391852,-1.0,0.24001863245525867,0.0,0.6343016849616503,-0.9999999999999999,1.0,-0.017110915790985226,-0.720055897365776,0.0,-0.680013974341444,-0.9999999999999999,0.9533426495609627,-1.0,0.5,0.0,0.0,0.2962962962962963,-0.06998602565855605,-0.017110915790985226,0.04800372649105178,-1.0,-1.0,-1,-0.1399720513171121,-0.9066852991219252,-1.0,0.1428571428571428,-0.35497903848783396,-0.1399720513171121,-0.42664803421140807,-1.0,-0.20442581198918575,0.47118222472882954,-0.75,-0.08165036326831765,0.010888764594263467,-0.9999999999999999,0.30002329056913357,-1,0.3333333333333335,-0.1399720513171121,-0.9999999999999999,-1.0,0.0,0.9999999999999999,-0.75,-0.75,-0.31998602565855605,-0.35497903848783396,-0.10497903848783396,1.0,-1.0,0.1428571428571428,-0.5,-0.680013974341444,-0.930013974341444,0.1428571428571428,1
521,1.0,-0.771884198621549,-1.0,0.771884198621549,-1.0,0.771884198621549,0.771884198621549,-0.771884198621549,1,0.771884198621549,-0.771884198621549,0.771884198621549,1.0,0.771884198621549,-0.771884198621549,-1.0,-1.0,-1.0,1.0,-0.771884198621549,-1.0,0.771884198621549,1.0,0.771884198621549,1.0000000000000002,0.11405790068922528,-1,-1.0,-1.0,-0.771884198621549,1.0,-0.1140579006892255,-0.771884198621549,-0.771884198621549,-0.15437683972430982,1.0,-0.771884198621549,-1.0,-1.0,0.5789131489661616,0.9999999999999998,-1.0,0.6571014364889503,0.771884198621549,0.409371933792817,-0.1140579006892255,-0.9999999999999999,-0.8696481134980278,1.0,0.012505256355170857,-1.0,0.32891314896616164,0.6359420993107745,0.1428571428571428,-0.03801930022974176,-1.0,0.5,-0.08554342551691918,0.1140579006892255,-0.8148148148148148,0.05702895034461264,0.012505256355170857,-0.6877101730576431,0.0,-1.0,-1,-1.0,-0.409371933792817,-1.0,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-1.0,-0.11111111111111116,-0.3142455118863341,-0.7785144751723063,-0.7835991158625555,-0.4752832546707682,-0.9999999999999999,0.3849839164753015,-1,-0.181256132414366,-1.0,-0.9999999999999999,-1.0,-0.1140579006892255,-0.1428571428571429,-0.9144565744830808,-0.9144565744830808,-1.0,-0.75,-0.8859420993107745,1.0,-1.0,0.1428571428571428,-0.30702895034461275,-0.5,-0.3355434255169192,0.1428571428571428,1
111,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0000000000000002,-1.0,-1,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.20000000000000018,-0.33333333333333326,-1.0,1.0,-1.0,0.0,0.29032258064516125,0.0,0.8181818181818183,-1.0,-0.33333333333333326,-1.0,-0.9999999999999999,0.1428571428571428,1.0,0.1428571428571428,-1.0,-1.0,-0.5,-0.9999999999999999,0.33333333333333326,-1.0,-1.0,0.75,0.0,0.6296296296296295,-0.5,0.1428571428571428,-0.5999999999999999,0.5,-1.0,-1,0.0,-0.33333333333333326,0.0,0.1428571428571428,-1.0,-1.0,-0.9999999999999999,-1.0,0.7777777777777777,-0.08823529411764719,-0.75,-0.58333333333335,-0.6363636363636362,-0.9999999999999999,0.9722222222222503,-1,1.0,-1.0,-0.9999999999999999,-1.0,0.0,0.7142857142857141,-1.0,-1.0,0.0,-1.0,-0.75,1.0,-1.0,0.1428571428571428,-0.25,-0.25,-0.5,0.1428571428571428,1
601,1.0,-0.5055111074776277,-1.0,-1.0,-0.5055111074776277,-1.0,-0.5055111074776277,0.5055111074776277,1,-1.0,0.5055111074776277,-0.5055111074776277,1.0,1.0,0.5055111074776277,-0.5055111074776277,-1.0,-1.0,-0.5055111074776277,0.5055111074776277,-1.0,-1.0,1.0,-0.752755553738814,1.0000000000000002,0.752755553738814,-1,-1.0,-1.0,1.0,1.0,-0.752755553738814,0.5055111074776277,0.505511107477628,-1.0,1.0,-1.0,-1.0,-1.0,-0.5645666653041104,-0.3548387096774195,-1.0,0.08890505182631714,-1.0,0.8351703691592092,-1.0,-0.9999999999999999,-0.7174349185586443,1.0,-0.9999999999999999,-0.5055111074776277,0.376377776869407,0.5,-0.9999999999999999,-0.08608888707214724,-1.0,0.12913333060822074,-0.5645666653041104,0.752755553738814,0.40740740740740744,0.376377776869407,0.1428571428571428,-0.39779555700894864,-0.24724444626118602,-1.0,-1,-1.0,-0.16850370249254265,-0.7527555537388139,-0.7174349185586443,-1.0,-1.0,-0.9999999999999999,-1.0,-0.11111111111111116,-0.2666509791097511,-0.9381888884347035,0.3978999986374603,0.09291312999186485,-0.9999999999999999,-0.002755553738813754,-1,0.49816296417412387,-1.0,-0.7174349185586443,-1.0,-0.24724444626118602,0.5698539692921062,-0.43543333469588963,-0.373622223130593,-0.18818888843470338,-0.373622223130593,-0.18818888843470338,1.0,-1.0,0.1428571428571428,-0.626377776869407,-0.6881888884347035,-0.8118111115652965,0.1428571428571428,1
