,UMAP_1,UMAP_2,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
3087,9.153217,6.36225,0,0,1,0,0,0,0
1387,7.8744235,8.926358,0,0,1,0,0,0,0
820,8.925899,6.423046,1,0,1,0,0,0,0
1115,4.564579,6.180015,1,0,0,0,0,0,0
1998,7.3453183,3.3626797,0,0,0,0,0,0,0
1691,7.029855,8.336298,1,0,1,0,1,0,0
1458,8.874421,8.799544,0,0,1,0,0,0,1
2714,7.960032,3.9120958,0,0,0,0,0,0,0
1971,7.1778235,4.300004,0,0,0,0,0,0,0
920,9.289282,8.725542,1,0,1,0,0,0,0
1176,2.78325,5.096824,0,0,0,1,0,0,0
1903,2.8175507,4.04247,0,0,0,1,0,0,0
1874,7.641126,8.134699,0,0,1,0,0,0,0
311,6.709118,3.2564685,1,0,0,0,0,0,0
1956,7.4191947,6.0976424,0,0,0,0,0,0,0
1530,2.2159328,5.4284835,0,0,0,1,0,0,0
430,6.6646056,4.4915895,0,0,0,0,0,0,0
1313,2.4553094,4.049266,0,0,0,1,0,0,0
281,4.3852954,1.8835288,0,0,0,0,0,0,0
2072,5.510779,5.895941,1,0,0,0,0,1,0
586,8.451085,7.190728,1,0,1,0,0,0,0
647,4.1253653,5.9872227,1,0,0,0,0,0,0
1876,5.1893444,5.976058,1,0,0,0,0,1,0
1134,4.2771564,6.0570745,0,0,0,0,0,0,0
2027,4.2863593,1.8004915,1,0,0,0,0,0,0
1622,8.73505,7.463982,0,0,1,0,0,0,0
1132,7.0624876,6.831088,0,0,0,0,1,0,0
2800,3.1423523,0.07745685,1,0,0,1,0,0,0
1447,6.118525,8.245517,0,0,1,0,1,0,1
1604,5.1077156,5.614134,1,0,0,0,0,1,0
642,9.197494,8.841998,0,0,1,0,0,0,1
2712,6.570175,4.6418796,0,0,0,0,0,0,0
220,6.032804,3.4395192,0,0,0,0,0,0,0
164,3.3822253,0.14715487,0,0,0,1,0,0,0
1256,2.3329778,4.321802,0,0,0,1,0,0,0
2059,7.450236,3.5658896,0,0,0,0,0,0,0
1111,7.4361124,2.95293,0,0,0,0,0,0,0
1073,8.037302,6.6504145,0,0,0,0,0,0,0
1870,8.734839,8.781305,0,0,1,0,0,0,0
593,6.611383,2.8985312,1,0,0,0,0,0,0
1345,4.4264016,6.1957855,0,0,0,0,0,0,0
808,7.0399914,7.6131673,1,0,0,0,1,0,0
2044,7.27058,3.3885205,0,0,0,0,0,0,0
1411,8.200249,7.7720346,1,0,1,0,0,0,0
1510,2.3330808,5.6528277,0,0,0,1,0,0,0
1655,7.4469924,6.554876,1,0,0,0,1,0,0
160,4.028595,0.13756958,0,0,0,0,0,0,0
1275,4.9616303,5.83676,0,0,0,0,0,1,0
883,9.556575,8.543287,1,0,1,0,0,0,0
2479,7.0158644,4.8515787,0,0,0,0,0,0,0
1146,8.830863,9.006427,1,0,1,0,0,0,1
1096,3.6142595,5.1549497,1,0,0,0,0,0,0
874,2.129783,5.4040422,0,0,0,1,0,0,0
663,2.199651,5.213706,0,0,0,1,0,0,0
1056,7.0390954,8.488563,1,0,1,0,1,0,1
2068,4.9904633,6.1890373,0,0,0,0,0,0,0
2753,6.5206127,3.3911169,0,0,0,0,0,0,0
1793,9.154914,8.310754,0,0,1,0,0,0,0
878,5.7470036,5.3154182,0,0,0,0,0,0,0
984,4.302708,6.196603,0,0,0,0,0,0,0
968,9.191747,8.807778,1,0,1,0,0,0,1
1039,6.822452,8.599568,0,0,1,0,1,1,1
1242,2.3158557,4.2499557,0,0,0,1,0,0,0
2345,4.1603274,0.3477565,0,0,0,0,0,0,0
1667,7.3423996,7.5002375,1,0,1,0,1,0,0
682,7.1566033,8.304401,0,0,1,0,1,0,0
1069,6.051449,5.434079,0,0,0,0,0,0,0
1314,7.0586357,7.1306834,1,0,0,0,1,0,0
192,6.2653446,4.555554,0,0,0,0,0,0,0
1239,7.5768785,6.4270706,0,0,0,0,1,0,0
270,6.3084736,3.2130418,0,0,0,0,0,0,0
1182,3.1451538,4.176846,1,0,0,1,0,0,0
658,2.3751643,5.320792,1,0,0,1,0,0,0
1658,8.310147,7.07673,1,0,1,0,0,0,0
1005,8.394606,8.537862,1,0,1,0,0,0,0
106,4.342744,1.7020751,1,0,0,0,0,0,0
1089,2.4853878,4.7332177,0,0,0,1,0,0,0
1663,3.2922237,4.165487,0,0,0,1,0,0,0
1406,6.8595414,8.74925,0,0,1,0,1,1,1
706,2.5915592,4.984402,0,0,0,1,0,0,0
2940,7.335617,3.2069142,1,0,0,0,0,0,0
1910,7.319612,7.401127,0,0,0,0,1,0,0
1037,6.9778724,7.063427,0,0,0,0,1,0,0
3086,9.144336,6.697909,1,0,1,0,0,0,0
2703,7.6993065,3.2914193,1,0,0,0,0,0,0
349,6.675161,3.1366405,0,0,0,0,0,0,0
3309,6.4941025,7.722453,1,0,0,0,1,1,1
1269,4.695935,2.2655022,0,0,0,0,0,0,0
915,6.471884,8.261646,0,0,1,0,1,0,1
1165,4.2173305,5.991031,1,0,0,0,0,0,0
304,7.1522126,6.1596413,0,0,0,0,0,0,0
2769,7.3596735,3.8864057,1,0,0,0,0,0,0
1352,8.701264,8.251841,1,0,1,0,0,0,0
1154,3.3866265,4.2477984,1,0,0,1,0,0,0
1565,2.3625374,4.086808,0,0,0,1,0,0,0
2017,6.787818,3.5323853,0,0,0,0,0,0,0
111,3.493836,0.6652145,0,0,0,1,0,0,0
611,7.141337,7.195777,1,0,0,0,1,0,0
1753,6.9267797,8.153672,1,0,1,0,1,0,0
1112,2.2914393,3.9400816,0,0,0,1,0,0,0
2247,3.2486637,-0.002166108,0,0,0,1,0,0,0
1881,7.218107,6.7533383,0,0,0,0,1,0,0
1552,5.839669,5.4284034,1,0,0,0,0,1,0
1347,4.792377,5.949329,0,0,0,0,0,1,0
1656,2.1812263,5.360028,0,0,0,1,0,0,0
1168,9.257594,8.127188,0,0,1,0,0,0,0
3077,8.554823,7.0970726,0,0,1,0,0,0,0
668,4.6416197,2.2428052,0,0,0,0,0,0,0
1508,7.906915,7.6833973,0,0,1,0,0,0,0
1419,2.7444391,5.1426897,1,0,0,1,0,0,0
1860,8.257781,6.8143725,1,0,1,0,0,0,0
2410,6.2551265,4.560937,1,0,0,0,0,0,0
641,9.481809,8.63172,1,0,1,0,0,0,0
1229,7.039241,7.241767,0,0,0,0,1,0,0
1047,9.1234255,6.450695,0,0,1,0,0,0,0
476,5.9171567,3.7877522,1,0,0,0,0,0,0
2064,8.978084,6.492751,0,0,1,0,0,0,0
2218,3.2304647,-0.036010176,0,0,0,1,0,0,0
1188,7.554859,8.824034,0,0,1,0,1,1,1
1695,4.6629124,2.2051363,0,0,0,0,0,0,0
637,8.520464,8.91529,0,0,1,0,0,0,0
34,3.4582698,0.08042956,0,0,0,1,0,0,0
1249,6.4702153,7.734074,0,0,0,0,1,1,1
891,5.593612,5.885119,1,0,0,0,0,1,0
1772,8.589569,8.122359,1,0,1,0,0,0,0
2186,3.8278108,0.47833577,1,0,0,0,0,0,0
295,7.9253874,3.7235324,0,0,0,0,0,0,0
581,7.5194025,8.831735,0,0,1,0,1,1,1
301,4.5138865,1.944407,1,0,0,0,0,0,0
2408,3.3190985,0.3973582,1,0,0,1,0,0,0
1216,2.1403565,5.425615,0,0,0,1,0,0,0
169,3.7604716,0.5116746,1,0,0,0,0,0,0
215,3.462286,0.4369843,0,0,0,1,0,0,0
2031,6.449213,3.272233,0,0,0,0,0,0,0
1990,7.797444,3.4470227,0,0,0,0,0,0,0
1021,2.347562,4.3524494,0,0,0,1,0,0,0
885,6.4590964,8.220216,0,0,1,0,1,0,1
371,7.898705,3.8984087,0,0,0,0,0,0,0
1960,6.5106554,3.273414,0,0,0,0,0,0,0
3279,3.7433722,6.014003,0,0,0,0,0,0,0
3013,7.4370737,3.4717617,0,0,0,0,0,0,0
892,7.87962,6.6450305,1,0,0,0,0,0,0
1357,3.692608,4.7330747,0,0,0,0,0,0,0
1389,4.3888965,6.0316257,0,0,0,0,0,0,0
737,6.7727647,7.561059,0,0,0,0,1,0,0
172,3.3626409,0.6077064,1,0,0,1,0,0,0
1607,5.7753844,5.3610263,1,0,0,0,0,0,0
1015,3.6011808,5.454355,0,0,0,0,0,0,0
334,7.0238767,4.5765758,0,0,0,0,0,0,0
2052,6.688705,3.2511675,0,0,0,0,0,0,0
1075,6.541734,7.4678364,0,0,0,0,1,0,1
412,6.197009,4.0441594,0,0,0,0,0,0,0
553,2.8148608,4.1248507,1,0,0,1,0,0,0
755,5.847525,5.7635083,0,0,0,0,0,1,1
3277,7.36471,6.393684,1,0,0,0,1,0,0
3255,3.301016,4.3704114,1,0,0,1,0,0,0
556,4.356152,6.1058946,0,0,0,0,0,0,0
1022,6.902425,8.433213,0,0,1,0,1,1,1
861,5.3484926,5.8635406,0,0,0,0,0,1,0
1914,8.584717,8.155031,1,0,1,0,0,0,0
274,3.9742763,1.5054326,0,0,0,0,0,0,0
2003,7.600877,3.2434936,0,0,0,0,0,0,0
1190,4.9339204,5.99009,0,0,0,0,0,1,0
1610,8.554596,7.1976404,1,0,1,0,0,0,0
2067,8.70972,8.747131,0,0,1,0,0,0,0
2848,7.046125,6.5995736,1,0,0,0,1,0,0
2095,2.65428,4.4729514,0,0,0,1,0,0,0
130,3.549368,-0.011727223,1,0,0,1,0,0,0
847,6.958935,2.7861152,0,0,0,0,0,0,0
573,8.740744,7.2860723,1,0,1,0,0,0,0
2148,6.11562,4.2001367,0,0,0,0,0,0,0
1985,7.2407203,3.9416409,0,0,0,0,0,0,0
