,UMAP_1,UMAP_2,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
430,12.673427,5.9799294,0,0,0,0,0,0,0
1313,-6.3162055,8.939478,0,0,0,0,0,0,0
281,12.019682,6.248928,0,0,0,0,0,0,0
2072,-2.7359908,9.328476,1,0,0,0,0,1,0
586,-5.284069,6.6937265,1,0,1,1,0,0,0
647,-5.7323956,8.946736,1,0,0,0,0,0,0
1876,-2.6941888,9.092576,1,0,0,0,0,1,0
1134,-3.884188,8.94079,0,0,0,0,0,0,0
2027,11.80981,6.296386,1,0,0,0,0,0,0
1622,-4.9643903,6.201138,0,0,1,1,0,0,0
1132,-4.821069,3.7953293,0,0,1,1,0,1,1
2800,-0.4433811,7.6812725,1,0,1,0,0,0,1
1447,-5.842928,8.164673,0,0,0,0,0,0,0
1604,-3.9744282,9.20931,1,0,0,0,0,0,0
642,-6.6146545,5.890569,0,0,1,1,0,0,0
2712,13.008505,5.9629283,0,0,0,0,0,0,0
220,-3.0961447,9.51353,0,0,0,0,0,0,0
164,12.287147,7.262512,0,0,0,0,0,0,0
1256,-1.8799319,7.7884746,0,0,1,0,0,1,1
2059,12.626027,4.8497844,0,0,0,0,0,0,0
1111,13.072338,4.462021,0,0,0,0,0,0,0
1073,-5.8260984,8.430968,0,0,0,0,0,0,0
1870,-6.210372,5.0498366,0,0,1,1,0,0,0
593,13.48832,5.0234594,1,0,0,0,0,0,0
1345,13.520007,5.61311,0,0,0,0,0,0,0
808,-5.3624277,7.1001134,1,0,1,0,0,0,0
2044,12.709434,4.8327675,0,0,0,0,0,0,0
1411,-5.207562,6.760189,1,0,1,1,0,0,0
1510,-2.5516253,8.2183695,0,0,1,0,0,0,0
1655,-5.403165,8.581866,1,0,0,0,0,0,0
160,-0.30276933,7.2078457,0,0,1,0,0,0,1
1275,-2.87491,9.289628,0,0,0,0,0,1,0
883,-6.8705263,8.079289,1,0,0,0,0,0,0
2479,-5.580143,8.976739,0,0,0,0,0,0,0
1146,-6.086878,4.8513308,1,0,1,1,0,0,0
1096,-3.3570144,7.06182,1,0,0,0,0,0,0
874,12.248935,7.083529,0,0,0,0,0,0,0
663,-2.8947392,7.2096157,0,0,1,0,0,0,0
1056,-5.59667,4.3054843,1,0,1,1,0,0,0
2068,-4.703476,8.817409,0,0,0,0,0,0,0
2753,13.422841,5.0392184,0,0,0,0,0,0,0
1793,-6.550562,5.809606,0,0,1,1,0,0,0
878,-4.554994,9.256609,0,0,0,0,0,0,0
984,-5.067585,8.851531,0,0,0,0,0,0,0
968,-6.69952,5.8348618,1,0,1,1,0,0,0
1039,-5.243849,7.2817674,0,0,0,0,0,0,0
1242,-2.0761797,7.552311,0,0,1,0,0,1,1
2345,11.962614,6.4889526,0,0,0,0,0,0,0
1667,-5.3979883,4.0939245,1,0,1,1,0,0,0
682,-5.745141,4.116087,0,0,1,1,0,0,0
1069,-4.904153,8.89834,0,0,0,0,0,0,0
1314,-4.882609,3.7854567,1,0,1,1,0,1,1
192,12.751259,6.9585814,0,0,0,0,0,0,0
1239,-5.4979706,8.545945,0,0,0,0,0,0,0
270,12.640227,5.5334272,0,0,0,0,0,0,0
1182,-2.2525182,7.395375,1,0,1,0,0,0,0
658,-2.2074957,7.6954875,1,0,1,0,0,1,1
1658,-5.3058352,6.6878905,1,0,1,1,0,0,0
1005,-6.11957,4.8997455,1,0,1,1,0,0,0
106,11.929317,6.4413233,1,0,0,0,0,0,0
1089,-3.0013952,6.7253284,0,0,1,0,0,0,0
1663,-3.1005185,6.589512,0,0,1,0,0,0,0
1406,-5.719743,7.9224787,0,0,0,0,0,0,0
706,-3.3382905,7.010041,0,0,0,0,0,0,0
2940,13.061526,4.7035522,1,0,0,0,0,0,0
1910,-5.2430034,7.1648817,0,0,1,0,0,0,0
1037,-4.968597,3.949406,0,0,1,1,0,0,1
3086,-7.0272555,8.154845,1,0,0,0,0,0,0
2703,12.629704,4.4582257,1,0,0,0,0,0,0
349,13.381341,5.33349,0,0,0,0,0,0,0
3309,-5.179388,7.3960366,1,0,0,0,0,0,0
1269,12.042,5.93947,0,0,0,0,0,0,0
915,-5.140889,7.2131114,0,0,1,0,0,0,0
1165,-3.7939115,8.555601,1,0,0,0,0,0,0
304,12.341805,5.3295274,0,0,0,0,0,0,0
2769,12.562507,4.895468,1,0,0,0,0,0,0
1352,-5.20888,5.4542356,1,0,1,1,0,0,0
1154,-6.078762,8.927698,1,0,0,0,0,0,0
1565,-1.7710024,7.690128,0,0,1,0,0,1,1
2017,-6.0509567,9.011751,0,0,0,0,0,0,0
111,-0.34795633,7.3083305,0,0,1,0,0,0,1
611,-5.913086,8.990029,1,0,0,0,0,0,0
1753,-5.563439,4.036533,1,0,1,1,0,0,0
1112,-1.7058938,7.6033583,0,0,1,0,0,1,1
2247,12.350531,7.20485,0,0,0,0,0,0,0
1881,-4.8211913,3.85046,0,0,1,1,0,1,1
1552,-4.7186127,9.292564,1,0,0,0,0,0,0
1347,-4.0781813,9.043552,0,0,0,0,0,0,0
1656,-2.7064369,6.989968,0,0,1,0,0,0,0
1168,-6.62557,7.870365,0,0,1,0,0,0,0
3077,-6.310211,8.441302,0,0,0,0,0,0,0
668,11.68629,5.88729,0,0,0,0,0,0,0
1508,-6.3111935,8.924652,0,0,0,0,0,0,0
1419,-2.0964358,8.034717,1,0,1,0,0,1,1
1860,11.843028,5.340002,1,0,0,0,0,0,0
2410,12.8060465,7.065008,1,0,0,0,0,0,0
641,-6.5473576,6.0271783,1,0,1,1,0,0,0
1229,-5.0107164,3.9128137,0,0,1,1,0,0,1
1047,-7.148382,8.264756,0,0,0,0,0,0,0
476,-2.8334894,9.281681,1,0,0,0,0,0,0
2064,11.743716,5.136965,0,0,0,0,0,0,0
2218,-0.19449797,7.5337396,0,0,1,0,0,0,1
1188,13.230186,4.5155063,0,0,0,0,0,0,0
1695,11.761778,5.94151,0,0,0,0,0,0,0
637,-6.064855,4.7849917,0,0,1,1,0,0,0
34,-0.28976557,7.6447916,0,0,1,0,0,0,1
1249,-5.195491,7.432996,0,0,0,0,0,0,0
891,-3.0977771,9.18637,1,0,0,0,0,0,0
1772,-5.206209,5.441081,1,0,1,1,0,0,0
2186,-0.26869524,7.176914,1,0,1,0,0,0,1
295,12.528986,4.446905,0,0,0,0,0,0,0
581,-5.456803,3.9177723,0,0,1,1,0,0,0
301,12.106571,6.1395144,1,0,0,0,0,0,0
2408,12.392253,7.3275523,1,0,0,0,0,0,0
1216,-2.708038,7.076389,0,0,1,0,0,0,0
169,12.288944,7.2106533,1,0,0,0,0,0,0
215,-0.26664868,7.2107787,0,0,1,0,0,0,1
2031,13.287187,5.2826157,0,0,0,0,0,0,0
1990,12.157891,4.5789533,0,0,0,0,0,0,0
1021,-1.9844563,7.8176475,0,0,1,0,0,1,1
885,-5.1991076,7.3388367,0,0,0,0,0,0,0
371,12.030205,4.6965322,0,0,0,0,0,0,0
1960,13.395926,5.36459,0,0,0,0,0,0,0
3279,-3.741981,8.522635,0,0,0,0,0,0,0
3013,12.503039,4.9771814,0,0,0,0,0,0,0
892,-5.6377907,8.570052,1,0,0,0,0,0,0
1357,-3.0888948,7.3440104,0,0,0,0,0,0,0
1389,-2.782934,9.052928,0,0,0,0,0,0,0
737,13.250408,4.7925043,0,0,0,0,0,0,0
172,-0.42266262,7.318175,1,0,1,0,0,0,1
1607,-4.625992,9.212459,1,0,0,0,0,0,0
1015,-3.392876,7.0357943,0,0,0,0,0,0,0
334,12.380629,5.44519,0,0,0,0,0,0,0
2052,13.412417,5.042096,0,0,0,0,0,0,0
1075,-5.5727315,8.452096,0,0,0,0,0,0,0
412,13.363549,5.784262,0,0,0,0,0,0,0
553,-3.266215,6.5516396,1,0,1,0,0,0,0
755,-4.190184,8.62426,0,0,0,0,0,0,0
3277,12.801782,5.099026,1,0,0,0,0,0,0
3255,-3.120428,7.397529,1,0,0,0,0,0,0
556,-3.7711856,8.817316,0,0,0,0,0,0,0
1022,-5.6853366,4.126874,0,0,1,1,0,0,0
861,-2.9254138,9.178054,0,0,0,0,0,1,0
1914,-5.208812,5.465149,1,0,1,1,0,0,0
274,-0.5026086,7.175899,0,0,1,0,0,0,1
2003,12.778883,4.3504677,0,0,0,0,0,0,0
1190,-2.7955317,9.135904,0,0,0,0,0,0,0
1610,-6.2374053,8.689946,1,0,0,0,0,0,0
2067,-6.152232,5.0343013,0,0,1,1,0,0,0
2848,-4.9103355,3.926669,1,0,1,1,0,1,1
2095,-3.2505698,6.951602,0,0,0,0,0,0,0
130,-0.13938573,7.3547816,1,0,1,0,0,0,1
847,12.037771,5.303997,0,0,0,0,0,0,0
573,-4.954275,6.261535,1,0,1,1,0,0,0
2148,12.767979,6.9872665,0,0,0,0,0,0,0
1985,12.298722,5.4306283,0,0,0,0,0,0,0
