,UMAP_1,UMAP_2,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
377,11.980535,17.135107,1,0,0,0,0,0,0
1675,-1.3531224,4.0247965,0,0,0,0,0,0,0
863,-3.0687394,6.4601607,0,0,0,0,1,1,1
1591,11.66985,-0.65820915,0,0,1,1,1,1,1
1471,11.747237,-2.3881128,0,0,0,1,1,0,0
1155,9.169035,4.771761,0,0,1,1,0,0,0
89,8.999782,4.0256033,1,0,1,1,0,0,0
2501,8.133651,5.780447,0,0,1,0,0,0,0
1466,-1.1258537,2.2565422,0,0,0,0,0,0,0
997,-1.8002754,4.362396,0,0,0,0,0,0,0
3087,-1.2608169,8.718515,0,0,0,0,0,0,0
1387,8.768981,-1.7724457,0,0,0,1,0,0,0
820,12.746809,17.46987,1,0,0,0,0,0,0
1115,-1.9768645,2.8740244,1,0,0,0,0,1,0
879,9.1512165,-1.548975,0,0,1,1,0,0,0
298,13.431556,15.534232,0,0,0,0,1,0,1
364,13.239883,15.87385,0,0,0,0,1,0,1
1998,12.315169,16.948555,0,0,0,0,0,0,0
488,12.630773,9.867293,0,0,1,0,0,0,0
2834,12.847943,8.677447,0,0,1,1,0,0,0
1691,-1.3362865,1.9685063,1,0,0,0,0,0,0
1458,9.320408,-1.6315161,0,0,1,1,0,0,0
3174,8.093729,5.2698574,0,0,1,0,0,0,0
1141,12.365686,-2.1552336,0,0,1,1,1,0,0
2714,13.275359,17.876827,0,0,0,0,1,0,1
1945,13.991932,-2.2217283,0,0,1,1,1,0,0
1971,12.858147,17.673422,0,0,0,0,0,0,0
920,9.181272,-0.27195546,1,0,1,1,0,0,0
1176,9.099257,-0.28312284,0,0,1,1,0,0,0
2289,8.427379,5.416898,1,0,1,0,0,0,0
1852,-1.3227761,8.7738695,1,0,0,0,0,0,0
1566,12.708872,-2.9955933,1,0,0,1,1,0,0
1891,12.452593,-3.0685694,1,0,0,1,1,0,0
1315,13.911654,-2.6611216,1,0,1,1,1,0,0
494,12.008076,17.139221,1,0,0,0,0,0,0
3101,-1.2730789,8.804929,1,0,0,0,0,0,0
59,8.463716,5.4472833,0,0,1,0,0,0,0
1903,-0.3751475,9.25726,0,0,0,0,0,0,0
1531,10.1864195,-0.22190914,0,0,1,1,0,1,0
854,9.7828,-2.5033643,0,0,0,1,0,0,0
1820,10.225358,-0.18152045,0,0,1,1,0,1,1
1650,11.475722,-2.4578202,0,0,0,1,1,0,0
1874,11.698016,-0.630951,0,0,1,1,1,1,1
311,12.19881,16.75767,1,0,0,0,0,0,0
2730,-0.8864277,2.694729,1,0,0,0,0,0,0
889,-1.9741873,2.9521542,0,0,0,0,0,1,0
776,-3.159166,5.1755795,0,0,0,0,1,1,1
1956,13.791925,9.051188,0,0,1,1,1,1,1
1530,-1.2683123,4.1115484,0,0,0,0,0,0,0
1177,13.20149,16.22385,0,0,0,0,1,0,1
1769,12.205813,17.739796,1,0,0,0,0,0,0
1263,-2.641239,4.28753,0,0,0,0,1,1,1
772,12.078884,-0.9058905,1,0,1,1,1,1,1
1438,8.831877,-2.0531344,0,0,0,1,0,0,0
430,13.622663,17.051018,0,0,0,0,1,0,1
1313,-1.825415,5.3960724,0,0,0,0,0,0,0
2732,13.69073,17.309208,0,0,0,0,1,0,1
281,12.639981,17.487877,0,0,0,0,0,0,0
2072,0.12237727,8.091333,1,0,0,0,0,0,0
2382,8.973667,4.1961536,0,0,1,1,0,0,0
2014,13.376265,17.732979,0,0,0,0,1,0,1
468,12.712205,10.018666,0,0,1,0,0,0,0
3162,8.4316845,5.690605,1,0,1,0,0,0,0
1171,-4.715334,5.2319665,0,0,0,0,1,1,1
2060,12.368366,17.694923,0,0,0,0,0,0,0
586,-0.027335085,9.222739,1,0,0,0,0,0,0
647,-1.5321313,3.8135498,1,0,0,0,0,1,0
1876,3.798228,5.2363553,1,0,0,0,0,0,0
1134,-1.9233367,2.9477513,0,0,0,0,0,1,0
2027,13.313136,8.869856,1,0,1,1,1,1,1
826,9.506491,-2.4450169,0,0,0,1,0,0,0
1622,13.464584,-1.6204952,0,0,1,1,1,1,0
113,8.682417,5.5013266,1,0,1,1,0,0,0
708,2.9715087,5.1923113,0,0,0,0,0,0,0
949,13.545659,16.024027,0,0,0,0,1,0,1
3217,0.122370206,7.67112,0,0,0,0,0,0,0
522,12.66014,9.454123,0,0,1,0,0,0,0
842,-3.0248816,3.972924,0,0,0,0,1,1,1
2139,8.670619,4.3229136,0,0,1,1,0,0,0
1132,13.207131,-2.4882147,0,0,1,1,1,0,0
95,0.16820073,8.09446,1,0,0,0,0,0,0
1343,13.536092,8.653177,0,0,1,1,1,1,1
2800,13.972215,-2.1697378,1,0,1,1,1,0,0
2168,12.431371,17.009516,0,0,0,0,0,0,0
1322,-1.1169001,5.804406,0,0,0,0,0,0,0
473,12.85994,9.869983,0,0,1,0,0,0,0
1447,-1.4619422,4.0183864,0,0,0,0,0,0,0
1604,3.468612,5.3348365,1,0,0,0,0,0,0
1336,8.876445,-2.0329373,0,0,0,1,0,0,0
642,-1.949882,2.7847657,0,0,0,0,0,1,0
2712,13.323994,17.69365,0,0,0,0,1,0,1
1726,-1.6032434,2.481894,1,0,0,0,0,1,0
1451,9.091269,4.1774073,0,0,1,1,0,0,0
340,13.488161,17.218618,0,0,0,0,1,0,1
220,9.162341,-1.5689079,0,0,1,1,0,0,0
1232,9.315789,-1.1193069,0,0,1,1,0,0,0
164,9.217296,4.6991615,0,0,1,1,0,0,0
499,13.329999,15.435401,0,0,0,0,1,0,1
1256,13.955671,-2.6850696,0,0,1,1,1,0,0
2059,13.202795,8.836252,0,0,1,1,1,1,1
1742,-1.3789154,3.988746,0,0,0,0,0,0,0
1111,12.708476,9.401705,0,0,1,0,0,0,0
1073,-1.4168832,8.346442,0,0,0,0,0,0,0
1511,11.893686,-0.7347477,1,0,1,1,1,1,1
1463,-3.124784,5.1527643,0,0,0,0,1,1,1
2598,14.031993,-2.290504,1,0,1,1,1,0,0
16,13.359889,9.376333,1,0,1,1,1,1,1
1870,-1.3834932,1.9391245,0,0,0,0,0,0,0
593,13.667182,8.512015,1,0,0,1,1,1,1
489,13.063929,9.725831,0,0,1,0,0,0,0
1690,-0.76351786,8.189755,1,0,0,0,0,0,0
1345,12.2959385,16.880417,0,0,0,0,0,0,0
808,13.086586,-1.6575646,1,0,1,1,1,1,1
2044,12.8875885,8.720867,0,0,1,1,0,0,0
1105,-4.2197204,5.331791,0,0,0,0,1,1,1
2257,9.485167,4.1462245,0,0,1,1,0,0,0
1300,-3.207077,6.202241,0,0,0,0,1,1,1
1411,3.0078309,5.0517397,1,0,0,0,0,0,0
1510,10.015975,-0.24431527,0,0,1,1,0,0,0
1651,-1.5051616,2.524277,0,0,0,0,0,1,0
506,12.8315935,10.064463,0,0,1,0,0,0,0
2131,8.507002,5.595565,0,0,1,0,0,0,0
545,13.118052,15.778495,0,0,0,0,0,0,0
1655,12.27866,-2.683998,1,0,0,1,1,0,0
555,9.526169,-1.790493,0,0,1,1,0,0,0
160,12.226609,-2.2889185,0,0,1,1,1,0,0
1595,-0.7101179,6.168037,0,0,0,0,0,0,0
634,-4.0194964,5.4728894,0,0,0,0,1,1,1
2220,-0.7246012,8.186302,0,0,0,0,0,0,0
2927,13.377058,17.560867,1,0,0,0,1,0,1
1970,13.44391,8.656492,1,0,1,1,1,1,1
613,-0.05100599,9.185802,0,0,0,0,0,0,0
293,12.321613,17.65464,1,0,0,0,0,0,0
1476,12.758779,9.900161,0,0,1,0,0,0,0
1275,-2.8647318,3.9095178,0,0,0,0,1,1,1
1364,2.9243689,5.1304064,0,0,0,0,0,0,0
883,0.007318347,9.22451,1,0,0,0,0,0,0
263,13.320355,16.327126,0,0,0,0,1,0,1
1677,-0.68178713,6.174867,0,0,0,0,0,0,0
1570,9.952992,-0.23437515,0,0,1,1,0,0,0
835,9.688027,-2.5537398,0,0,0,1,0,0,0
1453,12.434887,16.65603,0,0,0,0,0,0,0
1334,-4.6805263,5.2600045,0,0,0,0,1,1,1
1955,13.788066,9.029888,0,0,1,1,1,1,1
3088,11.874797,-0.7292417,0,0,1,1,1,1,1
1214,-1.2884164,8.269405,1,0,0,0,0,0,0
1649,9.68175,-0.040054493,0,0,1,1,0,1,0
2479,-0.6897861,6.144181,0,0,0,0,0,0,0
1940,12.289841,-2.763058,0,0,0,1,1,0,0
361,12.868577,-2.468641,1,0,1,1,1,0,0
1299,-1.3613147,4.422229,1,0,0,0,0,0,0
423,8.855646,5.260502,0,0,0,1,0,0,0
1912,11.072104,-2.086075,0,0,1,1,1,0,0
2332,-0.90155834,5.9568777,0,0,0,0,0,0,0
1146,-2.0798573,2.4612925,1,0,0,0,0,1,0
396,13.022464,15.699028,0,0,0,0,0,0,0
1096,-0.06713431,9.239924,1,0,0,0,0,0,0
1077,13.492955,15.674509,0,0,0,0,1,0,1
1544,12.411598,17.034107,0,0,0,0,0,0,0
874,8.705779,5.416062,0,0,1,1,0,0,0
1803,13.192688,17.96103,1,0,0,0,1,0,1
2281,8.701984,4.3459816,0,0,1,1,0,0,0
1355,8.824277,-2.0828385,0,0,0,1,0,0,0
1271,9.4367,4.1443515,0,0,1,1,0,0,0
1902,13.383307,17.551264,0,0,0,0,1,0,1
663,-4.2438064,5.314149,0,0,0,0,1,1,1
1056,9.406154,-0.06309252,1,0,1,1,0,1,0
2068,-4.05369,5.3686366,0,0,0,0,1,1,1
2170,14.083687,-2.4774017,1,0,1,1,1,0,0
3158,13.6679,17.252636,0,0,0,0,1,0,1
2753,12.021691,16.973837,0,0,0,0,0,0,0
3285,-0.633312,6.251474,1,0,0,0,0,0,0
2444,12.288178,17.722908,0,0,0,0,0,0,0
252,13.314798,17.077488,0,0,0,0,1,0,1
1592,-0.40737817,9.263799,0,0,0,0,0,0,0
1793,10.269389,-0.19333565,0,0,1,1,1,1,1
878,9.732688,-2.5064938,0,0,0,1,0,0,0
661,3.1362066,4.8244596,1,0,0,0,0,0,0
2590,-1.1196285,8.568516,1,0,0,0,0,0,0
984,-1.4414985,4.0630946,0,0,0,0,0,0,0
595,-1.9218981,5.5928664,1,0,0,0,0,0,0
1979,12.678454,-2.9623854,1,0,0,1,1,0,0
2695,13.638271,17.401539,0,0,0,0,1,0,1
968,9.135926,-0.22330241,1,0,1,1,0,0,0
2167,8.809762,4.0449657,0,0,1,1,0,0,0
3166,-1.0857879,8.602285,1,0,0,0,0,0,0
1039,9.389822,-1.8136498,0,0,1,1,0,0,0
1242,-3.1584618,5.1781282,0,0,0,0,1,1,1
1901,14.071267,-2.1317964,0,0,1,1,1,0,0
964,12.558771,9.574005,0,0,1,0,0,1,0
2326,8.45989,5.761591,1,0,1,0,0,0,0
2345,13.40129,9.268622,0,0,1,1,1,1,1
2503,8.040695,5.2261896,1,0,1,0,0,0,0
2041,12.324793,17.744255,0,0,0,0,0,0,0
2961,13.001981,17.941345,0,0,0,0,0,0,0
1194,-1.7871513,5.3939734,0,0,0,0,0,0,0
1667,0.06975913,7.7119627,1,0,0,0,0,0,0
682,9.414723,-0.07332647,0,0,1,1,0,1,0
1069,-2.4745538,6.0670786,0,0,0,0,1,1,0
1314,0.09537944,8.104742,1,0,0,0,0,0,0
192,9.016222,4.7086797,0,0,1,1,0,0,0
1062,-3.1596746,5.173251,0,0,0,0,1,1,1
1239,-3.0376246,6.499043,0,0,0,0,1,1,1
270,13.457362,15.633874,0,0,0,0,1,0,1
266,13.356785,9.000855,0,0,1,1,1,1,1
1182,12.913268,-2.6333952,1,0,0,1,1,0,0
518,13.275597,16.048899,0,0,0,0,1,0,1
658,-2.06328,2.495495,1,0,0,0,0,1,0
2910,13.387257,8.768338,0,0,1,1,1,1,1
1963,12.7091055,8.745205,0,0,1,1,0,0,0
2239,8.851568,4.0694675,0,0,1,1,0,0,0
803,-2.8771565,6.661662,0,0,0,0,1,1,1
1658,12.441572,-2.5346673,1,0,0,1,1,0,0
1005,-1.2328197,5.746247,1,0,0,0,0,0,0
106,13.342126,17.371265,1,0,0,0,1,0,1
2138,9.006226,4.306037,0,0,1,1,0,0,0
1089,-2.7385197,4.048361,0,0,0,0,1,1,1
246,12.124326,-0.9416192,0,0,1,1,1,1,1
1663,-1.2479452,8.747352,0,0,0,0,0,0,0
2286,8.960226,4.163529,0,0,1,1,0,0,0
2520,8.046029,5.573115,1,0,1,0,0,0,0
982,9.097622,-1.4943049,1,0,1,1,0,0,0
1406,-2.7634156,4.151829,0,0,0,0,1,1,1
706,8.90863,-1.973577,0,0,0,1,0,0,0
2896,12.823725,17.750372,0,0,0,0,0,0,0
2404,8.496906,5.771594,1,0,1,0,0,0,0
1659,3.4610133,5.295558,1,0,0,0,0,0,0
2940,12.032933,17.199636,1,0,0,0,0,0,0
1910,-0.53590727,9.191161,0,0,0,0,0,0,0
1850,12.887187,17.714064,0,0,0,0,0,0,0
1037,-3.1438208,5.196503,0,0,0,0,1,1,1
1927,10.208331,-0.21838383,1,0,1,1,0,1,0
1178,-2.681438,4.362894,0,0,0,0,1,1,1
3086,-0.9644973,8.920586,1,0,0,0,0,0,0
789,8.763927,-1.9364265,0,0,0,1,0,0,0
2703,9.060854,4.1490097,1,0,1,1,0,0,0
350,13.783512,15.887059,0,0,1,0,1,0,1
349,13.124041,15.823808,0,0,0,0,0,0,0
3291,-0.552705,9.202445,1,0,0,0,0,0,0
291,12.933778,9.799426,0,0,1,0,0,0,0
1390,-1.846421,4.4675455,0,0,0,0,0,0,0
814,8.876784,-1.7775693,0,0,0,1,0,0,0
3309,3.2278004,5.3221297,1,0,0,0,0,0,0
402,13.752438,15.791538,0,0,1,0,1,0,1
284,13.3087225,15.483127,0,0,0,0,1,0,1
454,13.228507,16.812923,0,0,0,0,1,0,1
1838,-1.5570168,2.5813699,0,0,0,0,0,1,0
1269,13.615076,16.144909,0,0,0,0,1,0,1
915,-1.5815653,3.687678,0,0,0,0,0,1,0
821,13.169575,9.815509,0,0,1,0,1,0,1
746,-4.746649,5.2135744,0,0,0,0,1,1,1
538,13.038572,15.797584,0,0,0,0,0,0,0
1596,14.034228,-2.2147536,0,0,1,1,1,0,0
3128,-0.5266291,9.223038,0,0,0,0,0,0,0
1709,3.4153826,5.328048,1,0,0,0,0,0,0
1165,-1.9324814,2.778873,1,0,0,0,0,1,0
2096,-1.732633,3.350246,0,0,0,0,0,1,0
948,9.359502,-0.6580417,0,0,1,1,0,0,0
1641,13.524684,-1.6450839,0,0,1,1,1,1,0
304,13.482447,15.506445,0,0,1,0,1,0,1
269,12.858941,10.12401,0,0,1,0,0,0,0
2769,13.010635,17.961403,1,0,0,0,0,0,0
1450,-1.5844574,8.156685,0,0,0,0,0,0,0
1895,13.525595,-1.6615794,1,0,1,1,1,1,0
514,12.768711,10.00141,0,0,1,0,0,0,0
935,9.455189,-0.068036765,1,0,1,1,0,1,0
2887,12.888755,17.780428,1,0,0,0,0,0,0
1352,-2.091461,2.499388,1,0,0,0,0,1,0
1154,-0.8134335,6.0874977,1,0,0,0,0,0,0
1565,0.1796529,7.5528374,0,0,0,0,0,0,0
2288,8.509242,5.6992173,0,0,1,0,0,0,0
3248,3.4378667,5.311176,1,0,0,0,0,0,0
2017,-1.4259179,2.2737787,0,0,0,0,0,0,0
853,-3.226332,6.1934104,1,0,0,0,1,1,1
975,-4.0667133,5.333582,0,0,0,0,1,1,1
2255,13.749307,8.998281,0,0,1,1,1,1,1
1715,0.062804036,7.686613,1,0,0,0,0,0,0
111,-2.714213,4.2365966,0,0,0,0,1,1,1
217,0.16843037,7.974678,0,0,0,0,0,0,0
3305,-1.0854112,8.585534,0,0,0,0,0,0,0
3228,-0.38477004,9.264101,1,0,0,0,0,0,0
611,14.095117,-2.5917306,1,0,1,1,1,0,0
1615,10.205617,-0.21206966,0,0,1,1,0,1,0
1633,-1.3690715,1.9560267,1,0,0,0,0,0,0
1753,3.8555274,5.193568,1,0,0,0,0,0,0
2132,8.4753895,5.4774776,1,0,1,0,0,0,0
3093,11.687695,-0.6172774,0,0,1,1,1,1,1
70,13.916921,-2.7514243,1,0,1,1,1,0,0
2475,7.802135,5.3259478,0,0,1,0,0,0,0
2929,13.40136,17.746025,0,0,0,0,1,0,1
1112,9.585495,-2.082139,0,0,0,1,0,0,0
2247,9.444884,4.156881,0,0,1,1,0,0,0
687,-2.8012948,4.154343,0,0,0,0,1,1,1
2895,12.651641,8.783062,0,0,1,1,0,0,0
1859,-1.4254962,3.967869,0,0,0,0,0,0,0
1881,12.639639,-2.9653203,0,0,0,1,1,0,0
1605,12.28768,-2.684694,1,0,0,1,1,0,0
395,12.584407,9.596655,0,0,1,0,0,0,0
1552,11.533638,-2.442855,1,0,0,1,1,0,0
1782,11.196708,-2.1612136,0,0,1,1,1,0,0
1307,3.1261058,4.836164,0,0,0,0,0,0,0
604,9.306064,-2.3023057,0,0,0,1,0,0,0
3180,3.805883,5.2375793,0,0,0,0,0,0,0
1347,3.0930252,5.0180345,0,0,0,0,0,0,0
2529,8.836298,4.360304,0,0,1,1,0,0,0
1656,-1.5570484,2.5488274,0,0,0,0,0,1,0
2922,12.525654,17.110159,0,0,0,0,0,0,0
1046,-2.8565934,6.6896667,0,0,0,0,1,1,1
1168,-1.7714416,4.263062,0,0,0,0,0,0,0
3077,-0.43442768,9.276776,0,0,0,0,0,0,0
1120,-2.99515,4.0264964,0,0,0,0,1,1,1
668,13.408315,16.244818,0,0,0,0,1,0,1
2291,8.665066,5.2293487,0,0,1,1,0,0,0
781,-4.744901,5.253945,0,0,0,0,1,1,1
183,-3.077055,6.439692,0,0,0,0,1,1,1
1508,-0.79265743,6.1694107,0,0,0,0,0,0,0
1419,-1.9686617,2.383468,1,0,0,0,0,1,1
375,12.28802,17.687399,1,0,0,0,0,0,0
2416,8.535891,5.778991,0,0,1,0,0,0,0
1860,13.276674,8.951013,1,0,1,1,1,1,1
2967,-0.6921632,6.0367236,0,0,0,0,0,0,0
736,-1.7722793,5.6892138,0,0,0,0,0,0,0
1941,3.7895043,5.252497,1,0,0,0,0,0,0
2410,7.742605,5.1780033,1,0,1,0,0,0,0
641,12.079069,-0.9041106,1,0,1,1,1,1,1
1229,13.839067,-2.6405616,0,0,1,1,1,0,0
467,13.472782,16.287554,0,0,0,0,1,0,1
1424,9.130689,-1.5113264,0,0,1,1,0,0,0
819,-2.9082487,6.6509547,0,0,0,0,1,1,1
2074,-3.0546904,6.493299,0,0,0,0,1,1,1
1847,11.252906,-2.228117,0,0,1,1,1,0,0
1923,13.165924,-2.5968907,1,0,1,1,1,0,0
2185,-1.0737551,8.531974,1,0,0,0,0,0,0
30,8.780345,5.2739267,0,0,1,1,0,0,0
276,12.91658,10.093137,0,0,1,0,0,0,0
748,13.072998,17.974754,1,0,0,0,0,0,0
2277,9.125918,4.200309,0,0,1,1,0,0,0
1047,-2.9967895,6.532191,0,0,0,0,1,1,1
476,11.748653,-0.8427977,1,0,1,1,1,1,1
2064,13.579495,17.120886,0,0,0,0,1,0,1
2963,13.318093,8.832776,0,0,1,1,1,1,1
2218,0.07636053,7.6571264,0,0,0,0,0,0,0
1188,13.068449,15.652606,0,0,0,0,0,0,0
