,UMAP_1,UMAP_2,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
2714,-3.636258,7.8931684,0,0,1,0,1,1,1
1971,16.975391,14.588513,0,0,0,0,0,1,0
920,-6.099592,9.41558,1,0,1,0,1,1,1
1176,-3.48625,8.864415,0,0,0,0,1,1,1
1903,-3.8655722,8.545373,0,0,1,0,1,1,1
1874,-1.9294446,6.651277,0,0,1,0,1,1,1
311,16.681072,15.66873,1,0,0,0,0,0,0
1956,16.871916,14.276622,0,0,0,0,0,1,0
1530,-3.1172104,8.900853,0,0,0,0,1,1,1
430,17.729733,14.873381,0,0,0,0,0,1,0
1313,-2.2044187,7.594838,0,0,1,0,1,1,1
281,17.993336,14.471109,0,0,0,0,0,1,0
2072,-3.4789548,5.482992,1,0,1,0,1,1,1
586,-5.0282345,9.001073,1,0,1,0,1,1,1
647,-6.3475027,6.4740796,1,0,1,0,1,1,1
1876,-3.1094124,5.369269,1,0,1,0,1,1,1
1134,-6.40733,6.673722,0,0,1,0,1,1,1
2027,17.658762,14.715478,1,0,0,0,0,1,0
1622,-4.26592,9.465476,0,0,0,0,1,1,1
1132,-3.373451,6.085657,0,0,1,0,1,1,1
2800,-3.7665448,2.648863,1,0,1,1,0,1,1
1447,-6.510729,7.049575,0,0,1,0,1,1,1
1604,-6.012049,6.3157587,1,0,1,0,1,1,1
642,-5.9736886,9.366653,0,0,1,0,1,1,1
2712,17.565168,14.857397,0,0,0,0,0,1,0
220,-3.975538,4.601456,0,0,1,0,1,1,1
164,-3.8965712,2.8469985,0,0,1,1,0,1,1
1256,-2.1777158,7.291808,0,0,1,0,1,1,1
2059,17.128143,15.214826,0,0,0,0,0,0,0
1111,-2.7557244,6.308919,0,0,1,0,1,1,1
1073,-5.0778785,8.105392,0,0,1,0,1,1,1
1870,-1.6119783,5.808684,0,0,1,0,1,1,1
593,-3.1035123,6.586162,1,0,1,0,1,1,1
1345,17.741262,15.464998,0,0,0,0,0,0,0
808,-5.416139,7.0209703,1,0,1,0,1,1,1
2044,17.298794,15.447737,0,0,0,0,0,0,0
1411,-5.2988334,9.296339,1,0,0,0,1,1,1
1510,-1.996106,7.0680246,0,0,1,0,1,1,1
1655,-5.000043,6.4178095,1,0,1,0,1,1,1
160,-3.7883177,3.2877588,0,0,1,1,0,1,1
1275,-3.3973253,5.1629577,0,0,1,0,1,1,1
883,-5.546602,9.305846,1,0,0,0,1,1,1
2479,-4.5802226,5.3434873,0,0,1,0,1,1,1
1146,-1.7154735,5.661218,1,0,1,0,1,1,1
1096,-4.2280445,8.590159,1,0,1,0,1,1,1
874,-3.3220894,9.092129,0,0,0,0,1,1,1
663,-3.6248453,9.241035,0,0,0,0,1,1,1
1056,-1.9423618,6.2609153,1,0,1,0,1,1,1
2068,-5.9014153,6.51706,0,0,1,0,1,1,1
2753,16.782644,15.718265,0,0,0,0,0,0,0
1793,-6.1274676,9.347654,0,0,1,0,1,1,1
878,-4.6316338,7.377149,0,0,1,0,1,1,1
984,-6.5028195,6.6877766,0,0,1,0,1,1,1
968,-5.917424,9.205545,1,0,1,0,1,1,1
1039,-6.3120856,7.5741396,0,0,1,0,1,1,1
1242,-2.2817416,7.733939,0,0,1,0,1,1,1
2345,17.868507,14.362685,0,0,0,0,0,1,0
1667,-2.5548687,6.561097,1,0,1,0,1,1,1
682,-1.9247466,5.827744,0,0,1,0,1,1,1
1069,-4.818104,7.414288,0,0,1,0,1,1,1
1314,-3.062828,5.6911483,1,0,1,0,1,1,1
192,-4.751682,5.1427765,0,0,1,0,1,1,1
1239,-4.9521484,7.709217,0,0,1,0,1,1,1
270,17.37062,15.206425,0,0,0,0,0,0,0
1182,-2.5399084,7.777494,1,0,1,0,1,1,1
658,-1.9169697,7.709703,1,0,1,0,1,1,1
1658,-4.9356923,8.858962,1,0,1,0,1,1,1
1005,-2.0287702,6.538786,1,0,1,0,1,1,1
106,-3.5295959,7.446456,1,0,1,0,1,1,1
1089,-3.4055104,8.601576,0,0,0,0,1,1,1
1663,-4.554434,8.419463,0,0,1,0,1,1,1
1406,-6.592801,7.0355115,0,0,1,0,1,1,1
706,-3.5912237,9.267647,0,0,0,0,1,1,1
2940,16.783634,15.750487,1,0,0,0,0,0,0
1910,-5.58117,7.4080405,0,0,1,0,1,1,1
1037,-3.0885942,5.76481,0,0,1,0,1,1,1
3086,-5.469729,8.939254,1,0,1,0,1,1,1
2703,17.151117,15.658115,1,0,0,0,0,0,0
349,17.09398,15.9089365,0,0,0,0,0,0,0
3309,-5.8867507,6.8585005,1,0,1,0,1,1,1
1269,-3.5050445,7.5786242,0,0,1,0,1,1,1
915,-6.245895,7.1667933,0,0,1,0,1,1,1
1165,-6.4410563,6.6832266,1,0,1,0,1,1,1
304,16.917973,14.71922,0,0,0,0,0,1,0
2769,17.739204,14.456797,1,0,0,0,0,1,0
1352,-1.3645147,6.950359,1,0,1,0,1,1,1
1154,-4.456645,8.566245,1,0,1,0,1,1,1
1565,-2.1635504,7.492644,0,0,1,0,1,1,1
2017,-2.2496722,6.003133,0,0,1,0,1,1,1
111,-4.3102384,3.3700984,0,0,1,1,0,1,1
611,-2.924296,6.20317,1,0,1,0,1,1,1
1753,-2.4582195,5.9408236,1,0,1,0,1,1,1
1112,-2.525248,7.1543508,0,0,1,0,1,1,1
2247,-4.029516,2.807337,0,0,1,1,0,1,1
1881,-3.348005,5.8534665,0,0,1,0,1,1,1
1552,-4.9097457,5.904247,1,0,1,0,1,1,1
1347,-6.0842466,6.4023714,0,0,1,0,1,1,1
1656,-3.0897427,8.84048,0,0,0,0,1,1,1
1168,-5.9954925,9.469979,0,0,1,0,1,1,1
3077,-4.95335,9.119513,0,0,0,0,1,1,1
668,-3.534971,7.849663,0,0,1,0,1,1,1
1508,-2.4447958,6.8579326,0,0,1,0,1,1,1
1419,-1.8303331,7.4751234,1,0,1,0,1,1,1
1860,17.01561,14.24082,1,0,0,0,0,1,0
2410,-4.5909514,5.4099755,1,0,1,0,1,1,1
641,-5.8443265,9.452544,1,0,1,0,1,1,1
1229,-3.1506877,5.611455,0,0,1,0,1,1,1
1047,-5.2470317,8.628989,0,0,1,0,1,1,1
476,-3.6908684,5.191636,1,0,1,0,1,1,1
2064,17.054695,14.27408,0,0,0,0,0,1,0
2218,-3.8624334,2.866614,0,0,1,1,0,1,1
1188,16.703896,15.477607,0,0,0,0,0,0,0
1695,-3.4413116,7.7070374,0,0,1,0,1,1,1
637,-1.7383097,6.000096,0,0,1,0,1,1,1
34,-3.9226685,2.8095133,0,0,1,1,0,1,1
1249,-6.0164576,7.0840325,0,0,1,0,1,1,1
891,-3.4693713,5.615492,1,0,1,0,1,1,1
1772,-1.3225213,6.956824,1,0,1,0,1,1,1
2186,-3.7990017,3.3863788,1,0,1,1,0,1,1
295,17.76442,14.233979,0,0,0,0,0,1,0
581,-2.4362638,5.6866665,0,0,1,0,1,1,1
301,17.801449,14.607363,1,0,0,0,0,1,0
2408,-4.044683,2.8872194,1,0,1,1,0,1,1
1216,-3.238292,9.053057,0,0,0,0,1,1,1
169,-4.0599866,3.4607918,1,0,1,1,0,1,1
215,-4.0956407,3.2272534,0,0,1,1,0,1,1
2031,17.61261,15.372879,0,0,0,0,0,0,0
1990,16.83472,15.347735,0,0,0,0,0,0,0
1021,-2.1091735,7.8313365,0,0,1,0,1,1,1
885,-6.384168,7.184049,0,0,1,0,1,1,1
371,17.778755,14.1283655,0,0,0,0,0,1,0
1960,17.639149,15.464793,0,0,0,0,0,0,0
3279,-6.428414,6.4753375,0,0,1,0,1,1,1
3013,17.072071,15.634261,0,0,0,0,0,0,0
892,-4.9254694,7.95903,1,0,1,0,1,1,1
1357,-4.2275977,8.377205,0,0,1,0,1,1,1
1389,-3.2879884,5.197792,0,0,1,0,1,1,1
737,16.701439,15.235774,0,0,0,0,0,0,0
172,-4.257543,3.2903938,1,0,1,1,0,1,1
1607,-4.8615932,5.9127107,1,0,1,0,1,1,1
1015,-3.6512883,9.208591,0,0,0,0,1,1,1
334,17.049046,14.478997,0,0,0,0,0,1,0
2052,16.707188,15.750377,0,0,0,0,0,0,0
1075,-5.503739,6.7472935,0,0,1,0,1,1,1
412,17.819384,15.29566,0,0,0,0,0,0,0
553,-3.9223125,8.555399,1,0,1,0,1,1,1
755,-4.9317966,5.988711,0,0,1,0,1,1,1
3277,16.945908,14.318716,1,0,0,0,0,1,0
3255,-4.221525,8.318529,1,0,1,0,1,1,1
556,-6.371782,6.4548984,0,0,1,0,1,1,1
1022,-2.2662988,6.1015487,0,0,1,0,1,1,1
861,-3.3641994,5.521373,0,0,1,0,1,1,1
1914,-1.3629969,6.8724833,1,0,1,0,1,1,1
274,-3.5715554,8.424383,0,0,1,0,1,1,1
2003,16.933155,15.533204,0,0,0,0,0,0,0
1190,-3.0398047,5.2640467,0,0,1,0,1,1,1
1610,-5.026622,9.146372,1,0,0,0,1,1,1
2067,-1.4079518,6.35656,0,0,1,0,1,1,1
2848,-3.7513995,5.617981,1,0,1,0,1,1,1
2095,-3.8706927,8.959056,0,0,0,0,1,1,1
130,-3.944686,2.799703,1,0,1,1,0,1,1
847,-2.9308887,6.6224747,0,0,1,0,1,1,1
573,-4.3594313,9.3349085,1,0,0,0,1,1,1
2148,-4.7316227,4.9941254,0,0,1,0,1,1,1
1985,17.470451,15.026698,0,0,0,0,0,0,0
