,UMAP_1,UMAP_2,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
1622,13.090919,5.0124726,0,0,1,1,1,1,1
1132,11.712935,2.3342116,0,0,1,1,1,1,0
2800,11.176551,2.1171463,1,0,1,1,1,1,0
1447,12.593614,5.1071754,0,0,1,1,1,1,1
1604,12.475672,5.5922604,1,0,1,1,1,1,1
642,12.937662,4.678008,0,0,1,1,1,1,1
2712,8.115868,4.392353,0,0,0,0,0,0,0
220,11.820355,2.7717414,0,0,1,1,1,1,1
164,9.336938,4.0405245,0,0,1,1,0,0,0
1256,13.153249,2.1482756,0,0,1,1,1,1,0
2059,7.8494463,4.4236927,0,0,0,0,0,0,0
1111,7.461901,3.535995,0,0,1,0,0,0,0
1073,10.702676,4.7862496,0,0,1,1,1,1,1
1870,11.810598,2.3283985,0,0,1,1,1,1,0
593,12.6809435,3.2442875,1,0,1,1,1,1,1
1345,8.788925,4.100322,0,0,1,1,0,0,0
808,12.076075,5.2542453,1,0,1,1,1,1,1
2044,7.8980317,3.9356809,0,0,0,0,0,0,0
1411,10.023514,4.0565023,1,0,1,1,1,1,1
1510,9.606781,2.474766,0,0,1,1,0,0,0
1655,11.929734,5.806325,1,0,1,1,1,1,1
160,10.9526615,5.7039137,0,0,0,1,1,1,1
1275,12.831456,3.0084486,0,0,1,1,1,1,1
883,11.58462,5.2676544,1,0,1,1,1,1,1
2479,10.8516,3.195368,0,0,1,1,1,1,1
1146,12.897188,2.820062,1,0,1,1,1,1,1
1096,10.703697,4.5651984,1,0,1,1,1,1,1
874,9.592037,4.8933816,0,0,0,1,1,0,0
663,9.805027,4.1738195,0,0,1,1,1,1,1
1056,13.035298,3.1059597,1,0,1,1,1,1,1
2068,13.415126,5.284213,0,0,1,1,1,1,1
2753,7.513421,3.4489896,0,0,1,0,0,0,0
1793,11.136154,4.3526316,0,0,1,1,1,1,1
878,13.547276,5.403076,0,0,1,1,1,1,1
984,12.932942,5.487071,0,0,1,1,1,1,1
968,9.9625435,3.8093557,1,0,1,1,1,1,1
1039,11.63373,4.2468038,0,0,1,1,0,1,1
1242,11.7937,1.8925148,0,0,1,1,1,1,0
2345,8.904917,5.2624664,0,0,0,1,0,0,0
1667,11.050812,2.584002,1,0,1,1,1,1,1
682,10.525084,2.2531903,0,0,1,1,1,1,0
1069,9.693603,5.5330834,0,0,0,1,0,0,0
1314,12.831112,2.3984835,1,0,1,1,1,1,0
192,9.165557,4.707173,0,0,0,1,0,0,0
1239,12.700885,5.946263,0,0,1,1,1,1,1
270,8.432762,5.111873,0,0,0,1,0,0,0
1182,11.3296585,2.571685,1,0,1,1,1,1,0
658,12.832704,2.9453332,1,0,1,1,1,1,1
1658,11.543607,5.5190735,1,0,1,1,1,1,1
1005,10.338116,2.4319584,1,0,1,1,1,1,1
106,8.714969,5.487346,1,0,0,1,0,0,0
1089,9.956917,3.8636298,0,0,1,1,1,1,1
1663,11.717481,6.134243,0,0,0,1,0,0,0
1406,12.200897,3.9103851,0,0,1,1,1,1,1
706,12.031071,5.589577,0,0,1,1,1,1,1
2940,8.1700735,3.2337286,1,0,1,0,0,0,0
1910,10.935819,3.3874235,0,0,1,1,1,1,1
1037,11.941481,2.0427718,0,0,1,1,1,1,0
3086,11.977607,6.1432548,1,0,1,1,0,0,0
2703,9.090006,3.81726,1,0,1,1,0,0,0
349,7.625967,5.2269406,0,0,0,0,1,0,1
3309,13.093217,5.3094087,1,0,1,1,1,1,1
1269,7.1297917,4.1636033,0,0,0,0,0,0,0
915,9.89216,3.9859262,0,0,1,1,0,1,0
1165,12.385394,5.3695583,1,0,1,1,1,1,1
304,7.2855463,5.0967884,0,0,0,0,1,0,1
2769,7.3780894,4.7463503,1,0,0,0,1,0,0
1352,10.001057,3.2167227,1,0,1,1,1,1,1
1154,13.313345,5.735021,1,0,1,1,1,1,1
1565,13.117975,1.943659,0,0,1,1,1,1,0
2017,12.504812,2.5424137,0,0,1,1,1,1,0
111,12.049343,6.250794,0,0,1,1,0,0,0
611,11.527742,2.061029,1,0,1,1,1,1,0
1753,11.777766,2.460717,1,0,1,1,1,1,1
1112,12.484793,2.0600584,0,0,1,1,1,1,0
2247,11.7937,3.2617068,0,0,1,1,1,1,1
1881,10.913755,2.7856188,0,0,1,1,1,1,1
1552,10.805892,4.7522264,1,0,1,1,1,1,1
1347,12.778703,4.2938156,0,0,1,1,0,1,1
1656,12.537606,4.556847,0,0,1,1,1,1,1
1168,10.09501,4.540692,0,0,1,1,1,1,1
3077,11.496664,5.801881,0,0,1,1,1,1,1
668,8.090069,5.503424,0,0,0,1,1,0,1
1508,12.782484,2.2597969,0,0,1,1,1,1,0
1419,13.095503,2.4876328,1,0,1,1,1,1,1
1860,8.278279,5.6997585,1,0,0,1,0,1,1
2410,8.596092,4.4804845,1,0,0,1,0,0,1
641,12.55786,4.8600235,1,0,1,1,1,1,1
1229,12.632318,2.0511303,0,0,1,1,1,1,0
1047,10.660763,5.701109,0,0,0,1,1,1,1
476,9.828146,3.0334454,1,0,1,1,1,1,1
2064,13.540368,5.5880284,0,0,1,1,1,1,1
2218,11.590489,1.9955796,0,0,1,1,1,1,0
1188,7.5789886,3.670944,0,0,1,0,0,0,0
1695,12.493368,5.3596683,0,0,1,1,1,1,1
637,9.624941,2.469784,0,0,1,1,0,0,0
34,13.127274,2.0486584,0,0,1,1,1,1,0
1249,10.018517,4.86253,0,0,1,1,1,1,1
891,11.780034,2.5463083,1,0,1,1,1,1,0
1772,12.772156,2.3728006,1,0,1,1,1,1,0
2186,13.261221,4.770563,1,0,1,1,1,1,1
295,7.9953914,5.400717,0,0,0,0,1,0,0
581,12.126768,3.554612,0,0,1,1,1,1,1
301,7.6177254,4.296491,1,0,0,0,0,0,0
2408,12.634761,3.4229293,1,0,1,1,1,1,1
1216,10.377897,3.6000025,0,0,1,1,1,1,1
169,9.322413,4.4767685,1,0,1,1,0,0,0
215,11.473006,4.048693,0,0,1,1,0,1,0
2031,7.5944138,4.3504014,0,0,0,0,0,0,0
1990,7.7704396,3.7063975,0,0,1,0,0,0,0
1021,12.512188,2.557162,0,0,1,1,1,1,0
885,12.47559,4.123941,0,0,1,1,0,1,1
371,7.833793,4.566207,0,0,0,0,1,0,0
1960,7.991992,4.374561,0,0,0,0,0,0,0
3279,12.578058,5.205045,0,0,1,1,1,1,1
3013,7.4601626,4.4054823,0,0,0,0,0,0,0
892,11.391455,5.955146,1,0,0,1,1,1,1
1357,11.969153,5.014113,0,0,1,1,1,1,1
1389,9.854544,2.932642,0,0,1,1,0,1,1
737,7.4968576,3.8587472,0,0,0,0,0,0,0
172,12.522551,5.4105916,1,0,1,1,1,1,1
1607,10.989811,5.146272,1,0,1,1,1,1,1
1015,12.805065,5.640126,0,0,1,1,1,1,1
334,8.204685,5.054127,0,0,0,1,0,0,0
2052,7.972337,3.3523867,0,0,1,0,0,0,0
1075,10.416332,5.224178,0,0,1,1,1,1,1
412,7.588474,5.05067,0,0,0,0,1,0,0
553,10.820448,3.717071,1,0,1,1,1,1,1
755,11.1278105,3.6020324,0,0,1,1,1,1,1
3277,8.463485,3.2797363,1,0,1,1,0,0,0
3255,10.621447,3.4167888,1,0,1,1,1,1,1
556,11.043528,4.173719,0,0,1,1,0,1,1
1022,13.228192,2.602747,0,0,1,1,1,1,1
861,9.412359,2.9130604,0,0,1,1,0,0,0
1914,13.005824,2.7689269,1,0,1,1,1,1,1
274,9.9532585,4.7393503,0,0,1,1,1,1,1
2003,8.031263,3.3881605,0,0,1,0,0,0,0
1190,9.96005,2.765213,0,0,1,1,1,1,1
1610,11.948544,5.588839,1,0,1,1,1,1,1
2067,11.942067,3.461778,0,0,1,1,1,1,1
2848,10.488571,2.7956529,1,0,1,1,1,1,1
2095,12.634075,4.787612,0,0,1,1,1,1,1
130,12.944992,3.2102127,1,0,1,1,1,1,1
847,7.334777,3.6454315,0,0,0,0,1,0,0
573,11.393417,3.6384852,1,0,1,1,1,1,1
2148,9.237263,4.6136875,0,0,1,1,0,0,0
1985,7.472704,4.93754,0,0,0,0,1,0,0
