,UMAP_1,UMAP_2,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
2714,3.0859241,5.923027,0,0,1,0,1,1,1
1971,7.248862,8.965399,0,0,0,0,0,1,1
920,11.108267,6.691976,1,0,1,0,1,1,1
1176,7.6053524,5.2621675,0,0,1,0,0,0,0
1903,7.15843,5.386342,0,0,1,0,0,0,0
1874,12.015453,4.930263,0,0,0,1,1,1,0
311,6.724797,8.267255,1,0,1,0,0,0,0
1956,7.2922535,10.06735,0,0,0,0,0,1,1
1530,6.012508,4.131099,0,0,0,0,1,1,0
430,6.4627957,8.357865,0,0,0,0,1,1,0
1313,7.545752,5.347487,0,0,1,0,0,0,0
281,6.174117,7.2370586,0,0,1,0,1,0,0
2072,10.29284,3.8992324,1,0,0,1,1,1,1
586,11.822476,5.1302195,1,0,0,1,1,1,0
647,3.2947896,5.05244,1,0,1,0,1,1,1
1876,8.59131,3.9788265,1,0,0,1,1,1,1
1134,10.293497,3.8864315,0,0,0,1,1,1,1
2027,6.262199,7.1595926,1,0,1,0,1,0,0
1622,8.482241,5.9272294,0,0,1,0,1,1,1
1132,9.946828,8.111243,0,0,1,0,1,1,1
2800,6.032252,6.4729414,1,0,1,0,1,1,0
1447,10.65892,8.255536,0,0,1,0,1,1,1
1604,8.836042,3.3395362,1,0,0,1,1,1,1
642,12.077506,5.74724,0,0,0,1,1,1,0
2712,6.4438515,8.789078,0,0,0,0,1,1,1
220,1.9065747,5.6001067,0,0,1,0,0,1,1
164,1.4217261,5.8754616,0,0,1,0,1,1,1
1256,6.161125,3.8154764,0,0,0,0,1,1,0
2059,6.966345,9.444903,0,0,0,0,0,1,1
1111,7.9136777,8.585687,0,0,1,0,1,1,1
1073,10.4165,7.962591,0,0,1,0,1,1,1
1870,11.075801,7.1047335,0,0,1,0,1,1,1
593,7.399319,8.182849,1,0,1,0,0,0,0
1345,8.959912,2.9911025,0,0,1,1,1,1,1
808,11.627346,4.690562,1,0,0,1,1,1,0
2044,7.0197577,9.338973,0,0,0,0,0,1,1
1411,3.1175976,5.2787123,1,0,1,0,1,1,1
1510,7.6295166,4.488172,0,0,0,0,0,0,0
1655,11.420887,4.460714,1,0,0,1,1,1,1
160,5.421801,6.6837707,0,0,1,0,0,0,0
1275,9.27079,3.1269047,0,0,1,1,1,1,1
883,11.095393,6.6423817,1,0,1,0,1,1,1
2479,7.4420447,9.245297,0,0,0,0,0,1,1
1146,11.355605,7.112314,1,0,1,0,1,1,1
1096,7.481793,5.7001233,1,0,1,0,0,0,0
874,3.5679834,4.9378843,0,0,1,0,1,1,1
663,7.1785836,4.8106375,0,0,0,0,0,0,0
1056,10.19753,7.8281336,1,0,1,0,1,1,1
2068,9.307781,3.5920365,0,0,0,1,1,1,1
2753,6.6338224,8.596223,0,0,0,0,0,1,1
1793,10.883828,6.8448296,0,0,1,0,1,1,1
878,3.4504197,4.9026628,0,0,1,0,1,1,1
984,9.181642,3.409239,0,0,0,1,1,1,1
968,11.910507,5.9568915,1,0,0,1,1,1,0
1039,10.522065,8.097784,0,0,1,0,1,1,1
1242,6.005825,4.0949345,0,0,0,0,1,1,0
2345,6.0276885,7.231973,0,0,1,0,1,0,0
1667,9.687017,7.4140034,1,0,1,0,1,1,1
682,9.82785,7.5696173,0,0,1,0,1,1,1
1069,9.1697035,3.3051076,0,0,0,1,1,1,1
1314,9.302239,8.063284,1,0,1,0,1,1,1
192,1.9616879,5.525822,0,0,1,0,0,1,1
1239,10.185752,8.158179,0,0,1,0,1,1,1
270,6.875114,8.201963,0,0,1,0,0,0,0
1182,6.9630985,5.0429935,1,0,1,0,0,0,0
658,6.123825,4.104162,1,0,0,0,1,1,0
1658,12.033134,4.896425,1,0,0,1,1,1,0
1005,11.049282,7.1554527,1,0,1,0,1,1,1
106,6.24122,7.556702,1,0,1,0,1,0,0
1089,7.0428953,5.8344893,0,0,1,0,0,0,0
1663,6.987615,5.793778,0,0,1,0,0,0,0
1406,10.406566,8.099385,0,0,1,0,1,1,1
706,6.389931,3.941324,0,0,0,0,1,1,0
2940,7.343645,9.416916,1,0,0,0,0,1,1
1910,9.583522,7.5470886,0,0,1,0,1,1,1
1037,9.520241,8.243009,0,0,1,0,1,1,1
3086,12.100939,5.454347,1,0,0,1,1,1,0
2703,3.0707862,5.903405,1,0,1,0,1,1,1
349,6.6338015,8.347958,0,0,1,0,0,0,0
3309,9.925709,8.211892,1,0,1,0,1,1,1
1269,7.4548416,7.723719,0,0,1,0,0,0,0
915,10.564804,8.221238,0,0,1,0,1,1,1
1165,10.425713,4.0088634,1,0,0,1,1,1,1
304,7.45808,9.340916,0,0,0,0,0,1,1
2769,7.0892487,9.4659815,1,0,0,0,0,1,1
1352,3.168068,5.5091763,1,0,1,0,1,1,1
1154,6.9200315,5.3984427,1,0,1,0,0,0,0
1565,3.0151763,5.1750298,0,0,1,0,1,1,1
2017,2.5354764,5.5221577,0,0,1,0,1,1,1
111,5.536828,6.7285423,0,0,1,0,1,0,0
611,9.65165,7.73361,1,0,1,0,1,1,1
1753,9.805115,7.546824,1,0,1,0,1,1,1
1112,7.0721936,5.2452416,0,0,1,0,0,0,0
2247,1.2937046,5.6475167,0,0,1,0,1,1,1
1881,9.866022,8.096241,0,0,1,0,1,1,1
1552,9.004885,3.626703,1,0,0,1,1,1,1
1347,9.164844,3.0925744,0,0,1,1,1,1,1
1656,6.0341725,4.2778063,0,0,0,0,1,1,0
1168,11.410557,6.7668567,0,0,1,0,1,1,1
3077,12.157291,5.040766,0,0,0,1,1,1,0
668,7.33916,7.398465,0,0,1,0,0,1,0
1508,9.667809,7.1227202,0,0,1,0,1,1,1
1419,6.3026013,3.9216535,1,0,0,0,1,1,0
1860,8.072254,8.152301,1,0,1,0,1,1,1
2410,1.9606726,5.5441766,1,0,1,0,0,1,1
641,11.222982,6.5913267,1,0,1,0,1,1,1
1229,9.2658825,8.020019,0,0,1,0,1,1,1
1047,12.0414,5.64529,0,0,0,1,1,1,0
476,2.1956866,5.4942822,1,0,1,0,0,1,1
2064,3.2218742,5.6647825,0,0,1,0,1,1,1
2218,5.561222,6.914047,0,0,1,0,1,0,0
1188,9.006814,8.257064,0,0,1,0,1,1,1
1695,7.335137,7.7545013,0,0,1,0,0,0,0
637,10.880628,6.8011465,0,0,1,0,1,1,1
34,1.3999382,5.936126,0,0,1,0,1,1,1
1249,9.410026,8.1654215,0,0,1,0,1,1,1
891,8.842267,3.6740212,1,0,0,1,1,1,1
1772,8.292014,6.16738,1,0,1,0,1,1,1
2186,5.539708,6.840905,1,0,1,0,1,0,0
295,3.0976567,5.8397584,0,0,1,0,1,1,1
581,10.224704,7.506172,0,0,1,0,1,1,1
301,6.444912,7.6948566,1,0,1,0,1,1,0
2408,5.4920583,6.902129,1,0,1,0,1,0,0
1216,7.1476254,4.878502,0,0,1,0,0,0,0
169,1.2897478,5.7403584,1,0,1,0,1,1,1
215,5.6465173,6.98533,0,0,1,0,1,0,0
2031,6.858996,8.384295,0,0,1,0,0,0,0
1990,7.287258,10.069207,0,0,0,0,0,1,1
1021,7.1882515,5.3315263,0,0,1,0,0,0,0
885,10.60702,8.046432,0,0,1,0,1,1,1
371,7.1638002,9.961572,0,0,0,0,0,0,1
1960,6.538647,8.449424,0,0,0,0,0,0,0
3279,8.355663,4.212722,0,0,0,1,1,1,1
3013,7.2141943,9.305195,0,0,0,0,0,1,1
892,10.452766,8.125083,1,0,1,0,1,1,1
1357,7.861844,5.0657916,0,0,0,0,1,1,1
1389,9.086774,2.938806,0,0,1,1,1,1,1
737,8.645644,8.371616,0,0,1,0,1,1,1
172,1.3300595,5.781282,1,0,1,0,1,1,1
1607,9.899562,3.729392,1,0,0,1,1,1,1
1015,7.765779,5.2340026,0,0,1,0,0,0,0
334,7.054204,9.158507,0,0,0,0,0,1,1
2052,6.8443418,8.292182,0,0,1,0,0,0,0
1075,11.53035,4.454543,0,0,0,1,1,1,1
412,6.096615,8.52828,0,0,0,0,1,1,1
553,7.189414,5.4586606,1,0,1,0,0,0,0
755,9.18182,3.34699,0,0,0,1,1,1,1
3277,8.251638,8.311463,1,0,1,0,1,1,1
3255,6.166795,4.217618,1,0,0,0,1,1,0
556,9.031435,3.8517091,0,0,0,1,1,1,1
1022,11.712046,4.7750506,0,0,0,1,1,1,0
861,9.048862,3.746752,0,0,0,1,1,1,1
1914,8.329614,6.120536,1,0,1,0,1,1,1
274,5.7080965,6.395533,0,0,1,0,1,0,0
2003,7.191669,9.993153,0,0,0,0,0,0,1
1190,9.185573,3.6565008,0,0,0,1,1,1,1
1610,11.934213,4.9627566,1,0,0,1,1,1,0
2067,11.200651,7.0385475,0,0,1,0,1,1,1
2848,7.655168,9.298331,1,0,0,0,0,1,1
2095,7.397618,5.0618224,0,0,1,0,0,0,0
130,1.2851464,5.731618,1,0,1,0,1,1,1
847,7.81746,8.302854,0,0,1,0,1,1,1
573,8.3989315,6.1040335,1,0,1,0,1,1,1
2148,6.2223043,8.726759,0,0,0,0,1,1,1
1985,7.486137,9.334778,0,0,0,0,0,1,1
