,UMAP_1,UMAP_2,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
2382,12.063783,5.214496,0,0,0,1,0,0,0
2014,10.068341,15.556925,0,0,1,1,1,1,1
468,14.855904,8.264623,0,0,1,1,0,1,1
3162,8.603543,7.0071993,1,0,0,1,0,0,0
1171,-4.3692718,-1.3558083,0,0,0,0,1,0,0
2060,9.661142,15.525053,0,0,1,1,1,1,1
586,-3.0883265,11.107568,1,0,1,1,0,1,0
647,-2.8465865,10.098229,1,0,1,1,0,1,0
1876,-4.698222,10.538475,1,0,1,1,1,1,0
1134,-2.6285076,9.9424095,0,0,1,1,0,1,0
2027,14.079972,6.737611,1,0,1,1,0,1,1
826,10.545925,-7.7234507,0,0,0,0,0,0,0
1622,10.893204,-1.8229194,0,0,0,0,1,0,0
113,8.631024,7.087435,1,0,0,1,0,0,0
708,-3.6285877,10.874559,0,0,1,1,0,1,0
949,8.221385,12.198154,0,0,1,1,1,1,1
3217,-5.2064357,11.406811,0,0,1,1,1,1,1
522,14.4306555,8.357032,0,0,1,1,0,1,1
842,-4.8531103,-1.3252528,0,0,0,0,0,0,0
2139,11.927496,5.361832,0,0,0,1,0,0,0
1132,12.002049,-3.5410297,0,0,0,0,0,0,0
95,-4.607086,11.402659,1,0,1,1,1,1,0
1343,13.833171,7.411173,0,0,1,1,0,1,1
2800,11.125966,-2.8103402,1,0,0,0,1,0,0
2168,9.091376,15.157579,0,0,1,1,1,1,1
1322,-3.1422782,10.909512,0,0,1,1,0,1,0
473,14.954107,8.185489,0,0,1,1,0,1,1
1447,-2.9213758,10.083162,0,0,1,1,0,1,0
1604,-4.8050084,10.099922,1,0,1,1,0,0,0
1336,10.996121,-8.395734,0,0,0,0,0,0,0
642,-2.5319026,9.86894,0,0,1,1,0,0,0
2712,10.094765,15.585511,0,0,1,1,1,1,1
1726,-3.402431,8.74993,1,0,1,1,1,1,1
1451,12.224051,5.3431563,0,0,0,1,0,0,0
340,10.007188,15.000844,0,0,1,1,1,1,1
220,11.510804,-7.8918633,0,0,0,0,0,0,0
1232,12.465891,-1.1508259,0,0,0,0,0,0,0
164,11.581617,5.858894,0,0,0,1,0,0,0
499,7.5589724,12.002659,0,0,1,1,1,1,1
1256,12.131551,-3.2960527,0,0,0,0,0,0,0
2059,14.04129,6.684211,0,0,1,1,0,1,1
1742,-3.8144867,9.058171,0,0,1,1,1,1,1
1111,14.357045,8.316987,0,0,1,1,0,1,1
1073,-3.0528128,11.225369,0,0,1,1,0,1,0
1511,11.517402,-1.7321749,1,0,0,0,1,0,0
1463,-4.2675858,-1.7087314,0,0,0,0,1,0,0
2598,11.111411,-2.882836,1,0,0,0,1,0,0
16,14.393874,7.276932,1,0,1,1,0,1,1
1870,-2.98521,8.651187,0,0,1,1,1,1,1
593,13.807529,7.3981996,1,0,1,1,0,1,1
489,14.801543,7.9245076,0,0,1,1,0,1,1
1690,-5.3408113,11.150145,1,0,1,1,1,1,0
1345,9.000377,15.477884,0,0,1,1,1,1,1
808,12.644585,-2.3084004,1,0,0,0,0,0,0
2044,13.60534,6.6978674,0,0,1,1,0,1,1
1105,-5.228191,-2.009615,0,0,0,0,0,0,0
2257,12.100771,5.750771,0,0,0,1,0,0,0
1300,-5.026318,-3.1340778,0,0,0,0,0,0,0
1411,-3.6836953,10.87697,1,0,1,1,0,1,0
1510,11.64219,-1.0895485,0,0,0,0,0,0,0
1651,-3.3615444,8.668488,0,0,1,1,1,1,1
506,14.85128,8.259688,0,0,1,1,0,1,1
2131,8.398886,7.143651,0,0,0,1,0,0,0
545,8.247051,12.132449,0,0,1,1,1,1,1
1655,10.626915,-2.138669,1,0,0,0,1,0,0
555,11.20752,-7.839347,0,0,0,0,0,0,0
160,12.956234,-2.358895,0,0,0,0,0,0,0
1595,-5.842909,10.034669,0,0,1,1,0,1,0
634,-5.3395996,-2.121361,0,0,0,0,0,0,0
2220,-5.526108,11.277539,0,0,1,1,1,1,0
2927,9.972236,14.991717,1,0,1,1,1,1,1
1970,13.683735,7.149962,1,0,1,1,0,1,1
613,-3.2744913,11.35426,0,0,1,1,0,1,0
293,9.200993,15.903784,1,0,1,1,1,1,1
1476,14.632542,8.3782835,0,0,1,1,0,1,1
1275,-4.882872,-1.4204146,0,0,0,0,0,0,0
1364,-3.516179,10.942856,0,0,1,1,0,1,0
883,-3.0087972,11.173442,1,0,1,1,0,1,0
263,8.245353,11.996695,0,0,1,1,1,1,1
1677,-5.871826,10.148359,0,0,1,1,0,1,0
1570,11.809546,-0.7539444,0,0,0,0,1,0,0
835,10.466472,-7.6453195,0,0,0,0,0,0,0
1453,8.8635025,15.481689,0,0,1,1,1,1,1
1334,-4.3523316,-1.3858508,0,0,0,0,1,0,0
1955,13.455412,6.9498563,0,0,1,1,0,1,1
3088,11.410616,-1.7782986,0,0,0,0,1,0,0
1214,-3.1061468,11.344531,1,0,1,1,0,1,0
1649,11.893212,-0.70763606,0,0,0,0,1,0,0
2479,-5.8067527,10.265502,0,0,1,1,1,1,1
1940,10.517537,-2.174825,0,0,0,0,1,0,0
361,12.383244,-3.314862,1,0,0,0,0,0,0
1299,-3.4660761,10.820577,1,0,1,1,0,1,0
423,8.798444,7.476112,0,0,0,1,0,0,0
1912,11.197044,-1.2127451,0,0,0,0,0,0,0
2332,-5.5351205,10.130642,0,0,1,1,0,0,0
1146,-2.5591063,9.655378,1,0,1,1,0,1,1
396,8.102764,11.9377575,0,0,1,1,1,1,1
1096,-3.0634475,11.12925,1,0,1,1,0,1,0
1077,7.86542,11.884957,0,0,1,1,1,1,1
1544,9.005076,15.107954,0,0,1,1,1,1,1
874,8.659997,7.2554145,0,0,0,1,0,0,0
1803,10.069916,15.547778,1,0,1,1,1,1,1
2281,11.972497,5.389444,0,0,0,1,0,0,0
1355,10.848665,-8.531027,0,0,0,0,0,0,0
1271,12.220503,5.6653957,0,0,0,1,0,0,0
1902,10.005634,15.055758,0,0,1,1,1,1,1
663,-5.187036,-1.980914,0,0,0,0,0,0,0
1056,12.413906,-0.95825887,1,0,0,0,1,0,0
2068,-5.354479,-2.0832553,0,0,0,0,0,0,0
2170,11.211212,-3.172538,1,0,0,0,1,0,0
3158,10.106912,15.043122,0,0,1,1,1,1,1
2753,8.831326,15.751512,0,0,1,1,1,1,1
3285,-5.8566155,10.121177,1,0,1,1,0,1,0
2444,9.204493,15.895789,0,0,1,1,1,1,1
252,9.314117,14.917977,0,0,1,1,1,1,1
1592,-5.4300776,9.132656,0,0,1,1,0,0,0
1793,11.149576,-1.4199595,0,0,0,0,1,0,0
878,10.456064,-7.6187544,0,0,0,0,0,0,0
661,-4.4659524,11.155466,1,0,1,1,1,1,0
2590,-5.6257873,9.599849,1,0,1,1,0,0,1
984,-2.9665358,10.1189165,0,0,1,1,0,1,0
595,-4.9205465,-2.847354,1,0,0,0,0,0,0
1979,10.997908,-2.8952806,1,0,0,0,1,0,0
2695,10.069136,14.969957,0,0,1,1,1,1,1
968,12.345025,-1.2287921,1,0,0,0,0,0,0
2167,12.0634165,5.248485,0,0,0,1,0,0,0
3166,-5.803901,9.28008,1,0,1,1,1,1,1
1039,11.179822,-8.314282,0,0,0,0,0,0,0
1242,-4.3174767,-1.746013,0,0,0,0,1,0,0
1901,11.088042,-2.8748395,0,0,0,0,1,0,0
964,14.268993,8.34415,0,0,1,1,0,1,1
2326,8.398406,7.2212024,1,0,0,1,0,0,0
2345,14.266423,6.9771304,0,0,1,1,0,1,1
2503,7.9281077,7.4191613,1,0,0,1,0,0,0
2041,9.191575,15.917794,0,0,1,1,1,1,1
2961,10.021439,15.518142,0,0,1,1,1,1,1
1194,-4.979987,-2.7672982,0,0,0,0,0,0,0
1667,-5.338857,11.184056,1,0,1,1,1,1,0
682,12.343014,-0.933275,0,0,0,0,1,0,0
1069,-4.9694014,-3.1298635,0,0,0,0,0,0,0
1314,-4.4336414,11.25106,1,0,1,1,1,1,0
192,11.528587,5.6854672,0,0,0,1,0,0,0
1062,-4.462247,-1.5029429,0,0,0,0,1,0,0
1239,-5.01597,-3.1635585,0,0,0,0,0,0,0
270,7.859248,11.880534,0,0,1,1,1,1,1
266,14.109916,6.8662477,0,0,1,1,0,1,1
1182,12.316289,-3.2852643,1,0,0,0,0,0,0
518,7.6390567,12.008272,0,0,1,1,1,1,1
658,-2.6988351,9.491787,1,0,1,1,0,1,1
2910,13.959479,6.791545,0,0,1,1,0,1,1
1963,13.864881,6.4086266,0,0,1,1,0,1,1
2239,12.171469,5.231881,0,0,0,1,0,0,0
803,-4.57191,-2.568435,0,0,0,0,1,0,1
1658,10.724608,-2.051387,1,0,0,0,1,0,0
1005,-4.819577,11.044797,1,0,1,1,1,1,0
106,9.789333,14.871008,1,0,1,1,1,1,1
2138,11.85491,5.264242,0,0,0,1,0,0,0
1089,-5.1322765,-1.4924169,0,0,0,0,0,0,0
246,12.164958,-2.0001183,0,0,0,0,0,0,0
1663,-5.7769938,9.36496,0,0,1,1,0,0,0
2286,11.953046,5.1826563,0,0,0,1,0,0,0
2520,8.075808,7.2172356,1,0,0,1,0,0,0
982,11.43166,-7.903222,1,0,0,0,0,0,0
1406,-5.171291,-1.5341121,0,0,0,0,0,0,0
706,11.019954,-8.377656,0,0,0,0,0,0,0
2896,10.123445,15.469489,0,0,1,1,1,1,1
2404,8.6765585,7.004969,1,0,0,1,0,0,0
1659,-4.577618,10.205393,1,0,1,1,0,1,1
2940,8.853572,15.770157,1,0,1,1,1,1,1
1910,-5.4262495,9.321326,0,0,1,1,0,1,0
1850,10.167676,15.401874,0,0,1,1,1,1,1
1037,-4.375466,-1.6349355,0,0,0,0,1,0,0
1927,11.341598,-1.4461074,1,0,0,0,1,0,0
1178,-5.289401,-1.6835418,0,0,0,0,0,0,0
3086,-5.5967636,9.067253,1,0,1,1,1,1,1
789,11.006867,-8.3285475,0,0,0,0,0,0,0
2703,13.460613,6.5366926,1,0,1,1,0,1,1
350,8.258249,12.265386,0,0,1,1,1,1,1
349,8.184287,11.9687805,0,0,1,1,1,1,1
3291,-5.355026,9.693589,1,0,1,1,0,1,0
291,14.745459,8.197599,0,0,1,1,0,1,1
1390,-5.077401,-1.8291179,0,0,0,0,0,0,0
814,11.182531,-8.258839,0,0,0,0,0,0,0
3309,-4.620721,9.815136,1,0,1,1,0,0,0
402,8.005623,12.305614,0,0,1,1,1,1,1
284,7.699505,11.946804,0,0,1,1,1,1,1
454,9.833793,14.987819,0,0,1,1,1,1,1
1838,-3.390837,8.655652,0,0,1,1,1,1,1
1269,8.058826,12.258188,0,0,1,1,1,1,1
915,-2.8088145,10.047643,0,0,1,1,0,1,0
821,14.903052,7.9350276,0,0,1,1,0,1,1
746,-4.4151425,-1.4468975,0,0,0,0,1,0,0
538,8.074011,11.901522,0,0,1,1,1,1,1
1596,11.0454,-2.9110258,0,0,0,0,1,0,0
3128,-5.475267,9.565022,0,0,1,1,0,0,0
1709,-4.5451546,10.137416,1,0,1,1,0,1,1
1165,-2.6533625,9.794717,1,0,1,1,0,1,0
2096,-2.7013185,9.765416,0,0,1,1,0,1,0
948,12.427805,-1.0773829,0,0,0,0,0,0,0
1641,10.785215,-2.0766814,0,0,0,0,1,0,0
304,7.734246,12.236325,0,0,1,1,1,1,1
269,15.008958,8.219125,0,0,1,1,0,1,1
2769,9.948228,15.487964,1,0,1,1,1,1,1
1450,-2.9774783,11.277633,0,0,1,1,0,1,0
1895,10.735462,-1.9923657,1,0,0,0,1,0,0
514,14.92533,8.2156515,0,0,1,1,0,1,1
935,12.377047,-0.9794278,1,0,0,0,1,0,0
2887,10.060136,15.520616,1,0,1,1,1,1,1
1352,-2.589685,9.685839,1,0,1,1,0,1,1
1154,-3.272699,11.185383,1,0,1,1,0,1,0
1565,-5.2965627,11.362767,0,0,1,1,1,1,0
2288,8.39939,7.1933856,0,0,0,1,0,0,0
3248,-4.608368,10.02406,1,0,1,1,0,1,0
2017,-2.9256656,8.780349,0,0,1,1,1,1,1
853,-5.0819044,-3.200071,1,0,0,0,0,0,0
975,-5.4245567,-2.1740367,0,0,0,0,0,0,0
2255,13.488475,6.8324304,0,0,1,1,0,1,1
1715,-5.3411703,11.135892,1,0,1,1,1,1,0
111,-5.2438765,-1.692046,0,0,0,0,0,0,0
217,-4.6788244,11.39533,0,0,1,1,1,1,0
3305,-5.663166,9.226482,0,0,1,1,1,1,1
3228,-5.5264215,9.521196,1,0,1,1,0,0,0
611,11.862061,-3.1485214,1,0,0,0,1,0,0
1615,11.360571,-1.3355052,0,0,0,0,1,0,0
1633,-2.7757087,8.743675,1,0,1,1,1,1,1
1753,-4.6689496,10.644713,1,0,1,1,1,1,0
2132,8.245632,7.4318743,1,0,0,1,0,0,0
3093,11.567611,-1.9064106,0,0,0,0,1,0,0
70,12.150762,-3.3998234,1,0,0,0,0,0,0
2475,7.8020577,7.372386,0,0,0,1,0,0,0
2929,9.957776,15.742994,0,0,1,1,1,1,1
1112,10.843146,-7.5232987,0,0,0,0,0,0,0
2247,12.066511,5.776293,0,0,0,1,0,0,0
687,-5.0740333,-1.4660418,0,0,0,0,0,0,0
2895,13.810691,6.416121,0,0,1,1,0,1,1
1859,-3.8742518,8.922515,0,0,1,1,0,1,1
1881,11.014595,-2.931862,0,0,0,0,1,0,0
1605,10.595854,-2.0593169,1,0,0,0,1,0,0
395,14.448686,8.349769,0,0,1,1,0,1,1
1552,10.375309,-1.7341785,1,0,0,0,1,0,0
1782,11.116752,-1.3402635,0,0,0,0,1,0,0
1307,-4.4428115,11.189499,0,0,1,1,1,1,0
604,10.531689,-7.8293443,0,0,0,0,0,0,0
3180,-4.571913,10.539243,0,0,1,1,1,1,1
1347,-3.7553506,10.8683195,0,0,1,1,0,1,0
2529,11.86001,5.36451,0,0,0,1,0,0,0
1656,-3.4485574,9.104626,0,0,1,1,1,1,1
2922,8.755193,15.550978,0,0,1,1,1,1,1
1046,-4.6059217,-2.667142,0,0,0,0,1,0,0
1168,-5.0213966,-2.2884228,0,0,0,0,0,0,0
3077,-5.479173,9.228479,0,0,1,1,1,1,0
1120,-4.848118,-1.3776907,0,0,0,0,0,0,0
668,7.9478,11.904069,0,0,1,1,1,1,1
2291,8.865791,7.1820927,0,0,0,1,0,0,0
781,-4.41009,-1.302973,0,0,0,0,1,0,0
183,-5.043558,-3.2065327,0,0,0,0,0,0,0
1508,-5.5870357,10.598454,0,0,1,1,1,1,1
1419,-2.6423001,9.520209,1,0,1,1,0,1,1
375,9.161187,15.9481125,1,0,1,1,1,1,1
2416,8.571688,7.05166,0,0,0,1,0,0,0
1860,13.894566,6.9163995,1,0,1,1,0,1,1
2967,-5.783893,10.256715,0,0,1,1,1,1,1
736,-4.341403,-2.1574042,0,0,0,0,1,0,0
1941,-4.6299777,10.6054125,1,0,1,1,1,1,0
2410,7.8335004,7.416723,1,0,0,1,0,0,0
641,12.423318,-2.1139348,1,0,0,0,0,0,0
1229,12.327684,-3.2789483,0,0,0,0,0,0,0
467,8.126018,12.034585,0,0,1,1,1,1,1
1424,11.472569,-7.9049683,0,0,0,0,0,0,0
819,-4.937421,-2.9479911,0,0,0,0,0,0,0
2074,-4.9690905,-3.11076,0,0,0,0,0,0,0
1847,11.127144,-1.2936507,0,0,0,0,1,0,0
1923,11.04847,-2.9400163,1,0,0,0,1,0,0
2185,-5.6850715,9.553432,1,0,1,1,0,0,0
30,8.795066,7.409265,0,0,0,1,0,0,0
276,14.866137,8.159431,0,0,1,1,0,1,1
748,9.165673,15.820561,1,0,1,1,1,1,1
2277,12.091275,5.6446743,0,0,0,1,0,0,0
1047,-5.0637913,-3.0918984,0,0,0,0,0,0,0
476,11.854293,-3.049544,1,0,0,0,1,0,0
2064,9.715426,14.882929,0,0,1,1,1,1,1
2963,14.084691,6.7656446,0,0,1,1,0,1,1
2218,-5.3192954,11.281703,0,0,1,1,1,1,0
