,UMAP_1,UMAP_2,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
1429,2.3962393,9.499746,0,0,0,0,0,0,0
2033,3.955946,9.9213705,0,0,0,0,0,0,0
1150,6.550889,9.697751,1,0,0,0,0,0,0
1282,8.507999,11.271213,0,0,0,0,0,0,0
1206,0.886375,13.2192,1,0,1,0,0,0,0
1172,7.060494,9.80813,1,0,0,0,0,0,1
258,3.4828043,11.191217,0,0,0,0,0,0,0
393,5.244191,9.051976,1,0,0,0,0,0,0
960,8.262791,9.5780325,0,0,0,0,0,1,1
877,2.4090703,14.089167,1,0,0,0,0,0,0
947,2.525083,14.204843,0,0,0,0,0,0,0
1944,8.553339,11.806886,1,0,0,0,0,0,0
1950,3.2933424,9.174639,0,0,0,0,0,0,0
2501,1.8966078,13.226378,0,0,0,0,0,0,0
3087,3.1157665,13.039592,0,0,0,0,0,0,0
1387,2.3143637,12.0203705,0,0,0,0,0,0,0
820,2.683923,9.726052,1,0,0,0,0,0,0
1115,1.9377226,13.787376,1,0,0,0,0,0,0
1998,2.6695662,8.401255,0,0,0,0,0,0,0
1691,6.408474,10.432967,1,0,0,0,0,0,0
1458,6.813656,10.045761,0,0,0,0,0,0,0
2714,2.7470856,9.739715,0,0,0,0,0,0,0
1971,1.6881796,10.015877,0,0,0,0,0,0,0
920,0.92173755,13.267199,1,0,1,0,0,0,0
1176,2.0308027,12.855402,0,0,0,0,0,0,0
1903,0.80183256,12.66341,0,0,1,0,0,0,0
1874,8.46239,11.3373785,0,0,0,0,0,0,0
311,5.4143114,9.133605,1,0,0,0,0,0,0
1956,7.2073574,9.520967,0,0,0,0,0,0,1
1530,3.2298713,11.757274,0,0,0,0,0,0,0
430,2.0909932,10.112411,0,0,0,0,0,0,0
1313,8.279577,10.633519,0,0,0,0,0,1,1
281,2.4235823,8.802184,0,0,0,0,0,0,0
2072,7.158692,10.605404,1,0,0,0,0,0,1
586,2.8676794,14.089622,1,0,0,0,0,0,0
647,0.6366096,12.400877,1,0,1,0,0,0,0
1876,8.100564,9.67851,1,0,0,0,0,0,1
1134,0.9674849,12.508611,0,0,1,0,0,0,0
2027,3.3557227,9.003441,1,0,0,0,0,0,0
1622,0.7433028,12.981161,0,0,1,0,0,0,0
1132,8.611474,9.825739,0,0,0,0,0,0,0
2800,7.499004,9.880847,1,0,0,0,0,0,0
1447,1.5549538,13.230781,0,0,0,0,0,0,0
1604,1.8878107,13.755412,1,0,0,0,0,0,0
642,1.2277826,13.369063,0,0,1,0,0,0,0
2712,3.4336424,9.724046,0,0,0,0,0,0,0
220,8.180785,10.380178,0,0,0,0,0,0,1
164,6.2798667,9.839385,0,0,0,0,0,0,0
1256,8.520993,11.395871,0,0,0,0,0,0,0
2059,3.3956378,9.098032,0,0,0,0,0,1,0
1111,6.2617426,9.063614,0,0,0,0,0,0,0
1073,4.0200405,11.95347,0,0,0,0,0,0,0
1870,8.729032,10.126998,0,0,0,0,0,0,0
593,9.122761,10.928927,1,0,0,0,0,0,0
1345,3.7201731,10.381455,0,0,0,0,0,0,0
808,2.3396046,13.080839,1,0,0,0,0,0,0
2044,3.4207015,8.806285,0,0,0,0,0,0,0
1411,2.9323304,11.33768,1,0,0,0,0,0,0
1510,6.509021,10.015489,0,0,0,0,0,0,0
1655,2.5886166,14.103644,1,0,0,0,0,0,0
160,3.126473,13.744219,0,0,0,0,0,0,0
1275,8.953544,11.268417,0,0,0,0,0,0,0
883,3.20049,13.277405,1,0,0,0,0,0,0
2479,4.2860603,12.081382,0,0,0,0,0,0,0
1146,9.036689,11.350047,1,0,0,0,0,0,0
1096,3.931194,11.982154,1,0,0,0,0,0,0
874,2.7195408,10.946656,0,0,0,0,0,0,0
663,3.2200067,11.405032,0,0,0,0,0,0,0
1056,8.889733,11.417388,1,0,0,0,0,0,0
2068,0.98517716,12.530057,0,0,1,0,0,0,0
2753,5.4831376,8.743189,0,0,0,0,0,0,0
1793,3.743193,12.469547,0,0,0,0,0,0,0
878,0.5183848,12.503343,0,0,1,0,0,0,0
984,1.5822492,12.144114,0,0,0,0,0,0,0
968,3.4741564,11.200459,1,0,0,0,0,0,0
1039,2.6964395,11.898171,0,0,0,0,0,0,0
1242,7.993428,10.255826,0,0,0,0,0,0,0
2345,2.3360488,9.930561,0,0,0,0,0,0,0
1667,8.322694,9.605833,1,0,0,0,0,1,1
682,6.321417,10.396139,0,0,0,0,0,0,0
1069,1.9371668,11.906197,0,0,0,0,0,0,0
1314,9.062521,11.801225,1,0,0,0,0,0,0
192,2.7963862,10.163575,0,0,0,0,0,0,0
1239,1.2964424,12.557996,0,0,0,0,0,0,0
270,2.3153493,9.376304,0,0,0,0,0,0,0
1182,8.549811,9.783352,1,0,0,0,0,0,0
658,7.940521,11.434135,1,0,0,0,0,0,0
1658,2.8217628,12.758227,1,0,0,0,0,0,0
1005,7.220156,10.168345,1,0,0,0,0,0,1
106,2.2902584,10.023769,1,0,0,0,0,0,0
1089,3.5195386,11.30782,0,0,0,0,0,0,0
1663,3.0019388,13.397231,0,0,0,0,0,0,0
1406,2.3708236,12.03556,0,0,0,0,0,0,0
706,2.6160884,13.256944,0,0,0,0,0,0,0
2940,5.5634766,9.385193,1,0,0,0,0,0,0
1910,4.207632,12.438799,0,0,0,0,0,0,0
1037,8.298151,10.419422,0,0,0,0,0,1,1
3086,2.4918513,14.106915,1,0,0,0,0,0,0
2703,3.771302,9.171205,1,0,0,0,0,0,0
349,2.5213099,8.905189,0,0,0,0,0,0,0
3309,0.8722728,12.762326,1,0,1,0,0,0,0
1269,3.2242584,9.300974,0,0,0,0,0,0,0
915,3.3252354,11.423501,0,0,0,0,0,0,0
1165,1.8226329,13.809863,1,0,0,0,0,0,0
304,5.4751334,8.650761,0,0,0,0,0,0,0
2769,2.8838706,8.492913,1,0,0,0,0,0,0
1352,6.699823,10.380614,1,0,0,0,0,0,0
1154,0.63652986,12.389063,1,0,1,0,0,0,0
1565,7.465527,10.581691,0,0,0,0,0,0,0
2017,8.413963,11.236578,0,0,0,0,0,0,1
111,2.3444817,13.935763,0,0,0,0,0,0,0
611,7.637648,9.979017,1,0,0,0,0,0,0
1753,8.691159,10.006192,1,0,0,0,0,0,0
1112,8.584214,10.548431,0,0,0,0,0,0,0
2247,6.1291285,10.118368,0,0,0,0,0,0,0
1881,8.144799,9.5961485,0,0,0,0,0,0,1
1552,3.947393,12.437284,1,0,0,0,0,0,0
1347,0.83472556,13.12686,0,0,1,0,0,0,0
1656,1.9249023,12.954514,0,0,0,0,0,0,0
1168,2.9402175,11.254266,0,0,0,0,0,0,0
3077,2.774139,13.877089,0,0,0,0,0,0,0
668,2.0404963,9.088742,0,0,0,0,0,0,0
1508,8.764064,11.2129135,0,0,0,0,0,0,0
1419,8.906441,11.921659,1,0,0,0,0,0,0
1860,2.0535479,9.0987215,1,0,0,0,0,1,0
2410,3.2977731,9.892703,1,0,0,0,0,0,0
641,3.6205132,12.795158,1,0,0,0,0,0,0
1229,8.692547,10.6671,0,0,0,0,0,0,0
1047,1.8283341,11.99461,0,0,0,0,0,0,0
476,6.9784975,10.391774,1,0,0,0,0,0,1
2064,1.7791047,10.112232,0,0,0,0,0,0,0
2218,7.710814,10.076257,0,0,0,0,0,0,0
1188,5.3866415,8.893258,0,0,0,0,0,0,0
1695,2.1932094,13.984091,0,0,0,0,0,0,0
637,6.607411,9.934145,0,0,0,0,0,0,0
34,8.804107,11.894219,0,0,0,0,0,0,0
1249,2.611069,11.077996,0,0,0,0,0,0,0
891,8.578511,10.032838,1,0,0,0,0,0,0
1772,8.912714,11.657299,1,0,0,0,0,0,0
2186,0.534664,12.72246,1,0,1,0,0,0,0
295,2.1128893,9.063811,0,0,0,0,0,0,0
581,8.401186,10.687122,0,0,0,0,0,1,1
301,3.449206,8.922248,1,0,0,0,0,0,0
2408,9.050207,10.871711,1,0,0,0,0,0,0
1216,4.295588,11.955755,0,0,0,0,0,0,0
169,3.4178154,10.408262,1,0,0,0,0,0,0
215,3.352055,12.332032,0,0,0,0,0,0,0
2031,3.368406,8.958003,0,0,0,0,0,0,0
1990,5.406373,8.886944,0,0,0,0,0,0,0
1021,8.571256,11.8378725,0,0,0,0,0,0,0
885,0.8537944,13.214347,0,0,1,0,0,0,0
371,3.1263628,9.395999,0,0,0,0,0,0,0
1960,3.1915035,9.3039055,0,0,0,0,0,0,0
3279,1.7786436,13.497235,0,0,0,0,0,0,0
3013,3.320697,9.06321,0,0,0,0,0,0,0
892,2.8819141,13.974908,1,0,0,0,0,0,0
1357,3.3531494,13.020436,0,0,0,0,0,0,0
1389,6.8258314,10.245169,0,0,0,0,0,0,0
737,5.4560776,8.70323,0,0,0,0,0,0,0
172,1.8790164,13.571257,1,0,0,0,0,0,0
1607,3.349624,13.121274,1,0,0,0,0,0,0
1015,1.4847388,13.2738695,0,0,0,0,0,0,0
334,2.649538,9.760922,0,0,0,0,0,0,0
2052,5.500284,9.341016,0,0,0,0,0,0,0
1075,2.7904146,11.435016,0,0,0,0,0,0,0
412,2.3774645,8.915729,0,0,0,0,0,0,0
553,4.3618436,12.319567,1,0,0,0,0,0,0
755,4.099389,12.521798,0,0,0,0,0,0,0
3277,5.99326,9.748714,1,0,0,0,0,0,0
3255,4.517658,11.851623,1,0,0,0,0,0,0
556,3.7783873,12.43359,0,0,0,0,0,0,0
1022,8.372968,11.631625,0,0,0,0,0,1,1
861,6.4299755,9.897097,0,0,0,0,0,0,0
1914,9.119883,11.196266,1,0,0,0,0,0,0
274,2.786784,11.112718,0,0,0,0,0,0,0
2003,5.454494,9.277667,0,0,0,0,0,0,0
1190,6.8293514,10.207308,0,0,0,0,0,0,0
1610,2.4813633,13.834124,1,0,0,0,0,0,0
2067,8.240236,10.459669,0,0,0,0,0,1,1
2848,6.5378976,10.087499,1,0,0,0,0,0,0
2095,1.5066769,13.257149,0,0,0,0,0,0,0
130,8.561138,11.1916,1,0,0,0,0,0,0
847,5.7736664,8.70876,0,0,0,0,0,0,0
573,3.896756,12.779589,1,0,0,0,0,0,0
2148,3.3750746,9.994407,0,0,0,0,0,0,0
1985,2.679313,8.586249,0,0,0,0,0,0,0
