,UMAP_1,UMAP_2,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
960,-4.0672274,12.214412,0,0,0,0,1,0,0
877,-1.4179543,11.96899,1,0,0,0,1,0,0
947,-3.5466123,12.118791,0,0,0,0,0,0,0
1944,-3.3747163,10.651624,1,0,0,0,0,1,1
1950,8.288341,10.846457,0,0,0,1,0,0,0
2501,-2.6961854,8.620119,0,0,0,0,0,0,0
3087,11.862059,11.647853,0,0,0,1,0,0,0
1387,11.446955,12.735882,0,0,0,1,0,0,0
820,-4.9021344,10.855475,1,0,1,0,1,0,0
1115,-2.4536817,12.329747,1,0,0,0,0,1,1
1998,8.530691,11.080301,0,0,0,1,0,0,0
1691,11.042571,12.78264,1,0,0,1,0,0,0
1458,12.23322,12.921485,0,0,0,1,0,0,0
2714,-3.9592311,9.907032,0,0,1,0,0,0,0
1971,8.382344,11.08166,0,0,0,1,0,0,0
920,12.158946,13.005244,1,0,0,1,0,0,0
1176,-1.5612632,11.356482,0,0,0,0,0,1,1
1903,12.246748,10.57854,0,0,0,1,0,0,0
1874,11.755883,12.313653,0,0,0,1,0,0,0
311,8.374985,10.864857,1,0,0,1,0,0,0
1956,9.297061,11.541462,0,0,0,1,0,0,0
1530,-1.0380464,10.958643,0,0,0,0,1,1,1
430,-1.9955282,9.441134,0,0,0,0,0,0,0
1313,12.361811,10.76387,0,0,0,1,0,0,0
281,-1.4208481,10.374362,0,0,0,0,1,1,1
2072,-3.0050151,11.94775,1,0,0,0,1,0,0
586,-4.6784167,11.023603,1,0,1,0,1,1,0
647,10.759984,11.093752,1,0,0,1,0,0,0
1876,-2.4028013,12.182144,1,0,0,0,0,0,0
1134,10.944472,11.23091,0,0,0,1,0,0,0
2027,-1.8440014,10.234268,1,0,0,0,0,1,0
1622,12.2952585,12.059716,0,0,0,1,0,0,0
1132,10.544881,11.952485,0,0,0,1,0,0,0
2800,2.0860503,8.703196,1,0,1,0,0,0,0
1447,11.088135,12.752101,0,0,0,1,0,0,0
1604,-2.5065124,12.101615,1,0,0,0,0,0,0
642,12.089679,12.804037,0,0,0,1,0,0,0
2712,-2.1812055,9.288688,0,0,0,0,0,0,0
220,-2.556333,9.807126,0,0,0,0,0,1,0
164,2.2244434,8.390419,0,0,1,0,0,0,0
1256,-1.0309287,11.313061,0,0,0,0,1,1,1
2059,-3.0020921,9.999442,0,0,0,0,0,1,0
1111,11.608099,12.854771,0,0,0,1,0,0,0
1073,11.022517,11.86646,0,0,0,1,0,0,0
1870,-4.192318,10.631554,0,0,1,0,0,0,0
593,10.836939,11.213304,1,0,0,1,0,0,0
1345,-3.0498848,8.673093,0,0,0,0,0,0,0
808,-4.507359,11.847586,1,0,1,0,1,0,0
2044,8.499068,11.037922,0,0,0,1,0,0,0
1411,-4.4640903,10.909678,1,0,1,0,1,0,1
1510,11.865305,10.227809,0,0,0,1,0,0,0
1655,-4.1332736,12.319715,1,0,0,0,1,1,1
160,1.316832,8.151194,0,0,1,0,0,0,0
1275,-2.6559608,12.166511,0,0,0,0,0,0,0
883,-4.5932803,10.55697,1,0,1,0,0,0,0
2479,9.006139,11.433242,0,0,0,1,0,0,0
1146,11.842612,12.820305,1,0,0,1,0,0,0
1096,12.5609,10.943423,1,0,0,1,0,0,0
874,-1.6718379,11.491652,0,0,0,0,0,1,1
663,-0.7421284,11.0694065,0,0,0,0,1,0,1
1056,-4.21036,11.494137,1,0,1,0,1,1,1
2068,10.75207,11.423078,0,0,0,1,0,0,0
2753,-2.4840302,9.879046,0,0,0,0,0,1,0
1793,12.272608,13.001911,0,0,0,1,0,0,0
878,10.536195,10.87289,0,0,0,1,0,0,0
984,10.69963,11.192778,0,0,0,1,0,0,0
968,12.183238,12.792688,1,0,0,1,0,0,0
1039,11.464573,12.340698,0,0,0,1,0,0,0
1242,12.043891,10.2675495,0,0,0,1,0,0,0
2345,1.3650417,8.133502,0,0,1,0,0,0,0
1667,-4.5645833,11.814091,1,0,1,0,1,0,0
682,11.172049,12.926303,0,0,0,1,0,0,0
1069,-2.9449072,8.752636,0,0,0,0,0,0,0
1314,-4.3178287,11.897277,1,0,1,0,1,0,0
192,-2.518557,8.711441,0,0,0,0,0,0,0
1239,10.695446,12.004877,0,0,0,1,0,0,0
270,-2.1504982,9.817674,0,0,0,0,0,1,0
1182,-1.1455278,11.713301,1,0,0,0,1,0,0
658,12.25649,10.454165,1,0,0,1,0,0,0
1658,-4.5668445,11.074833,1,0,1,0,1,1,1
1005,11.998806,12.190875,1,0,0,1,0,0,0
106,1.3247296,8.279457,1,0,1,0,0,0,0
1089,-1.572782,10.960878,0,0,0,0,0,0,0
1663,-1.2065221,11.711982,0,0,0,0,1,0,0
1406,-3.527042,11.097921,0,0,0,0,0,1,1
706,-1.4573982,11.201198,0,0,0,0,1,1,1
2940,-3.061539,9.901624,1,0,0,0,0,1,0
1910,-4.3131804,11.67166,0,0,1,0,1,0,0
1037,10.516237,11.930969,0,0,0,1,0,0,0
3086,-4.7743835,10.578316,1,0,1,0,0,0,0
2703,-3.4044626,9.936914,1,0,0,0,0,1,1
349,-2.5614738,9.9214115,0,0,0,0,0,1,0
3309,10.73891,12.184979,1,0,0,1,0,0,0
1269,-0.9498208,10.894805,0,0,0,0,1,1,1
915,-3.774152,11.28492,0,0,1,0,0,1,1
1165,-2.1731007,11.896492,1,0,0,0,0,0,0
304,-2.4760563,9.447039,0,0,0,0,0,0,0
2769,9.069924,11.369011,1,0,0,1,0,0,0
1352,-3.9578729,10.561704,1,0,1,0,0,0,0
1154,12.240151,10.69473,1,0,0,1,0,0,0
1565,-3.09117,8.8846035,0,0,0,0,0,0,0
2017,8.810819,10.998517,0,0,0,1,0,0,0
111,1.4651331,8.411869,0,0,1,0,0,0,0
611,10.693566,12.238129,1,0,0,1,0,0,0
1753,-4.197759,11.659351,1,0,1,0,1,0,0
1112,-0.8732085,11.069891,0,0,0,0,1,1,1
2247,2.3818653,8.482289,0,0,1,0,0,0,0
1881,-4.03277,12.29353,0,0,0,0,1,1,0
1552,-2.856142,11.811846,1,0,0,0,1,0,0
1347,10.642778,11.314729,0,0,0,1,0,0,0
1656,11.830165,10.289815,0,0,0,1,0,0,0
1168,-4.3844495,10.420025,0,0,1,0,0,0,0
3077,-4.627704,11.00882,0,0,1,0,1,1,0
668,12.596212,11.00293,0,0,0,1,0,0,0
1508,11.722369,11.9751,0,0,0,1,0,0,0
1419,-1.5994499,11.357824,1,0,0,0,0,1,1
1860,-4.051848,11.075295,1,0,1,0,1,1,1
2410,-2.050149,9.168978,1,0,0,0,0,0,0
641,11.7942295,12.9552355,1,0,0,1,0,0,0
1229,-4.0916677,12.061434,0,0,0,0,1,0,0
1047,-4.9998517,10.651686,0,0,1,0,0,0,0
476,-2.888477,8.645363,1,0,0,0,0,0,0
2064,-4.9548225,10.671392,0,0,1,0,0,0,0
2218,1.9876978,8.520524,0,0,1,0,0,0,0
1188,11.303369,12.730774,0,0,0,1,0,0,0
1695,-1.1758248,11.254637,0,0,0,0,1,1,1
637,11.243793,12.938143,0,0,0,1,0,0,0
34,1.4729096,8.198729,0,0,1,0,0,0,0
1249,10.542902,12.182497,0,0,0,1,0,0,0
891,-3.1873043,12.040192,1,0,0,0,1,0,0
1772,-3.9407475,10.639687,1,0,1,0,0,0,0
2186,2.284356,8.657203,1,0,1,0,0,0,0
295,-3.1334095,9.05354,0,0,0,0,0,0,0
581,11.403379,12.558407,0,0,0,1,0,0,0
301,-1.688147,9.920047,1,0,0,0,0,1,0
2408,2.040924,8.436778,1,0,1,0,0,0,0
1216,12.022604,10.29886,0,0,0,1,0,0,0
169,2.1619744,8.677984,1,0,1,0,0,0,0
215,1.9490654,8.619121,0,0,1,0,1,0,0
2031,8.365465,10.767804,0,0,0,1,0,0,0
1990,-3.1454208,9.082865,0,0,0,0,0,0,0
1021,-1.3564829,11.476231,0,0,0,0,1,1,1
885,11.079107,11.794865,0,0,0,1,0,0,0
371,-3.818409,9.790205,0,0,1,0,0,1,1
1960,8.682681,10.937473,0,0,0,1,0,0,0
3279,-2.1757526,11.830887,0,0,0,0,0,0,0
3013,-3.1001215,9.890769,0,0,0,0,0,1,0
892,-4.495504,11.911054,1,0,1,0,1,0,0
1357,-1.1865362,11.74656,0,0,0,0,1,0,0
1389,-2.3825483,12.067637,0,0,0,0,0,0,0
737,10.788652,12.315811,0,0,0,1,0,0,0
172,-1.2160054,9.947611,1,0,0,0,1,1,1
1607,-2.7786562,11.674199,1,0,0,0,0,0,0
1015,-1.309873,11.248818,0,0,0,0,1,1,1
334,-2.3518007,9.473677,0,0,0,0,0,0,0
2052,8.265104,10.907894,0,0,0,1,0,0,0
1075,10.627406,12.111103,0,0,0,1,0,0,0
412,-2.3071682,9.894994,0,0,0,0,0,1,0
553,12.519537,11.007815,1,0,0,1,0,0,0
755,10.521019,11.391975,0,0,0,1,0,0,0
3277,11.798368,11.574678,1,0,0,1,0,0,0
3255,12.193447,10.47817,1,0,0,1,0,0,0
556,-2.3335857,12.29729,0,0,0,0,0,1,0
1022,-4.091035,11.675646,0,0,1,0,1,0,0
861,10.351715,11.346305,0,0,0,1,0,0,0
1914,12.300941,12.291066,1,0,0,1,0,0,0
274,-1.4526268,10.250739,0,0,0,0,1,1,1
2003,-3.2754087,9.956511,0,0,0,0,0,1,0
1190,-2.45521,12.244941,0,0,0,0,0,0,0
1610,-4.731955,10.957558,1,0,1,0,1,0,0
2067,-4.2153325,10.702438,0,0,1,0,1,0,0
2848,9.125521,11.402163,1,0,0,1,0,0,0
2095,-1.2070833,11.278271,0,0,0,0,1,1,1
130,2.1896605,8.615679,1,0,1,0,0,0,0
847,-4.236068,11.68117,0,0,1,0,1,0,0
573,12.336603,11.37979,1,0,0,1,0,0,0
2148,-2.6430979,8.657774,0,0,0,0,0,0,0
1985,8.976184,11.231556,0,0,0,1,0,0,0
